fips,state_fips,year,death_supp,death_miss,deaths,population,crude_rate,expansion,post,treated,ever_missing_flag,count_year,pop_total,pct_white,pop_20_64,pct_55_64,log_20_64,log_35_44,log_f_20_64,unemp,state_abb
19127,19,2016,0,0,80,21935,364.7139275131069,1,1,1,0,9,40480,0.9290760869565218,22217,0.25201422334248547,10.008613040577128,8.387539983189367,9.28868933838716,4.85384615384615,IA
19127,19,2017,0,0,71,21866,324.70502149455774,1,1,1,0,9,40492,0.9237874147979848,22107,0.25055412312842085,10.003649579435107,8.408939605975984,9.277531621516506,4.48461538461538,IA
19129,19,2012,0,0,37,8683,426.12000460670276,1,0,0,0,9,14765,0.9856417202844564,8604,0.2675499767549977,9.05998249038762,7.52456122628536,8.359603270841466,4.61538461538461,IA
19129,19,2013,0,0,36,8595,418.8481675392671,1,0,0,0,9,14773,0.9847018208894605,8505,0.2727807172251617,9.048409504829962,7.5126175446745105,8.344267356262645,4.38461538461539,IA
19129,19,2014,0,0,44,8534,515.5847199437544,1,1,1,0,9,14573,0.9842173883208674,8357,0.2807227473973914,9.030854790001436,7.502738210754851,8.32579052588609,4.36153846153846,IA
19129,19,2015,0,0,31,8501,364.6629808257852,1,1,1,0,9,14718,0.9797526837885582,8343,0.28359103440009586,9.029178142902074,7.498315870766981,8.33110454805304,4.03846153846154,IA
19129,19,2016,0,0,34,8535,398.3596953719977,1,1,1,0,9,14804,0.9787895163469332,8328,0.28326128722382327,9.027378610294804,7.499423290592229,8.328692583545568,3.60769230769231,IA
19129,19,2017,0,0,39,8479,459.95990093171366,1,1,1,0,9,14761,0.9792019510873248,8252,0.27702375181774114,9.018210874191142,7.48605261786314,8.316055720364643,2.71538461538462,IA
19131,19,2012,0,0,14,5591,250.4024324807727,1,0,0,0,9,10683,0.9922306468220538,5550,0.2473873873873874,8.62155320674048,6.980075940561763,7.909122183211411,NA,IA
19131,19,2013,0,0,13,5579,233.01666965405985,1,0,0,0,9,10634,0.990690238856498,5551,0.25400828679517207,8.621733370690162,6.96979066990159,7.906915488678587,NA,IA
19131,19,2014,0,0,15,5634,266.2406815761448,1,1,1,0,9,10656,0.9905217717717718,5579,0.2638465674852124,8.626764827845529,6.952728644624869,7.917900586327916,NA,IA
19131,19,2015,0,0,15,5670,264.55026455026456,1,1,1,0,9,10638,0.98693363414175606,5587,0.27349203508143904,8.628197749459149,6.951772164398911,7.917536353943631,NA,IA
19131,19,2016,0,0,12,5627,213.25750844144306,1,1,1,0,9,10582,0.9868644868644868,5547,0.280151433207139,8.621012520055235,6.957497370876951,7.903226808730733,NA,IA
19131,19,2017,0,0,21,5593,375.4693366708385,1,1,1,0,9,10486,0.986362769406828,5521,0.28581778663285634,8.616314282284044,6.974478911025045,7.895808377083183,NA,IA
19133,19,2012,0,0,19,4746,400.33712600084283,1,0,0,0,9,9113,0.9775046636672884,4780,0.2788702928870293,8.472195825485501,6.80903930604298,7.757478766584179,6.40769230769231,IA
19133,19,2013,0,0,39,4761,819.1556395715186,1,0,0,0,9,9074,0.976305929027992,4768,0.2829278523489933,8.469682208745185,6.804614520062624,7.755767170102998,5.73846153846154,IA
19133,19,2014,0,0,27,4667,578.5301049925006,1,1,1,0,9,8947,0.9761931373644798,4683,0.29489643390988685,8.451694209183541,6.799055862058796,7.736307096548285,4.98461538461538,IA
19133,19,2015,0,0,27,4668,578.4061696658098,1,1,1,0,9,9001,0.97078102433063,4754,0.29322675641565,8.46674164792014,6.836259277277067,7.751475318021456,4.35384615384615,IA
19133,19,2016,0,0,28,4595,609.3579978237215,1,1,1,0,9,8922,0.9705223044160504,4709,0.2953918029305585,8.457230850243555,6.80903930604298,7.75190533307861,4.04615384615385,IA
19133,19,2017,0,0,27,4541,594.5826910372165,1,1,1,0,9,8876,0.9703695358269492,4649,0.300064530006453,8.444407421690585,6.802394763324311,7.736307096548285,3.56923076923077,IA
19135,19,2012,0,0,18,4453,404.22187289467774,1,0,0,0,9,7994,0.9867400550412808,4364,0.24908340971585705,8.381144346952961,6.82001636467413,7.671826797878781,5.79230769230769,IA
19135,19,2013,0,0,21,4446,472.33468286099867,1,0,0,0,9,7865,0.9851239669421488,4332,0.255078485687904,8.37378460812088,6.80128303447162,7.656337166430183,5.73076923076923,IA
19135,19,2014,0,0,26,4421,588.1022393123727,1,1,1,0,9,7837,0.9851984177618986,4318,0.2559055118110236,8.370547611074752,6.796823718274855,7.641564441260972,5.05384615384615,IA
19135,19,2015,0,0,20,4382,456.41259698767686,1,1,1,0,9,7806,0.9803996925441968,4317,0.2622191336576326,8.370315995555478,6.782192056006791,7.641084249174914,4.38461538461539,IA
19135,19,2016,0,0,32,4313,741.942963134709,1,1,1,0,9,7703,0.9801376087238738,4254,0.27009873060648804,8.355614995760183,6.7650389767805414,7.625595072132453,4.57692307692308,IA
19135,19,2017,0,0,18,4265,422.0398593200469,1,1,1,0,9,7654,0.9800104520512152,4204,0.27331113225499526,8.343791731996841,6.78897174299217,7.627057417018934,3.74615384615385,IA
19137,19,2012,0,0,17,5741,296.11565929280613,1,0,0,0,9,10629,0.9883338037444728,5781,0.27382805742951044,8.662331957082475,7.10002716662926,7.962415680121064,5.1,IA
