"est_sol1","est_sol2","est_sol3","true_att_weighted","config","N1","gamma","hhi","sim"
1.09950040714743,1.09762478596754,1.09174060862513,1,2,10,0,0.15,112
1.21099147215607,1.19780163610316,1.22658195034974,1,2,10,0,0.15,113
1.20273575186405,1.20440818337503,1.20330815254696,1,2,10,0,0.15,114
0.959314536053146,0.954798696371978,0.956980987719595,1,2,10,0,0.15,115
0.846004186274238,0.847170523259261,0.845411695297819,1,2,10,0,0.15,116
0.859152069905722,0.858220821156377,0.861314593755671,1,2,10,0,0.15,117
0.730407266715658,0.728947937605968,0.730382757794198,1,2,10,0,0.15,118
0.829502264440067,0.83971609334327,0.831418589498668,1,2,10,0,0.15,119
0.819990539263144,0.832771115450956,0.817856157979278,1,2,10,0,0.15,120
0.917261117645191,0.917741719767487,0.916977551059419,1,2,10,0,0.15,121
1.23713426361515,1.23178288774923,1.23679880359391,1,2,10,0,0.15,122
1.15705049417385,1.14137144348488,1.1559606632818,1,2,10,0,0.15,123
1.06537272771715,1.06284332936959,1.06719261468039,1,2,10,0,0.15,124
0.869012964187117,0.8664850361587,0.868492693525718,1,2,10,0,0.15,125
0.933945666537409,0.92345209556089,0.93452802563142,1,2,10,0,0.15,126
1.1455943042621,1.14081481727574,1.14756770725858,1,2,10,0,0.15,127
0.742791263943321,0.747627196244507,0.739270240441874,1,2,10,0,0.15,128
0.699265983665976,0.699910968837317,0.701700500677684,1,2,10,0,0.15,129
0.670052631381604,0.667824219795177,0.668502209738553,1,2,10,0,0.15,130
0.806026208396013,0.799581673414497,0.805084571693322,1,2,10,0,0.15,131
0.8961476889866,0.884964199442043,0.89669110997017,1,2,10,0,0.15,132
1.08032724207856,1.07089868049707,1.0828704841249,1,2,10,0,0.15,133
1.16367466076458,1.161229376729,1.16646067831525,1,2,10,0,0.15,134
1.10380749304648,1.1084297170636,1.10555766066889,1,2,10,0,0.15,135
0.904448268209606,0.902673339157057,0.90031637471589,1,2,10,0,0.15,136
1.05695575234869,1.06092722388943,1.05733815087338,1,2,10,0,0.15,137
0.777151416525111,0.779684054490111,0.779263049319005,1,2,10,0,0.15,138
0.653570666966442,0.65052885675173,0.652017491676801,1,2,10,0,0.15,139
0.954747278851825,0.948252330315231,0.952846051846348,1,2,10,0,0.15,140
1.04431816940433,1.03839207254788,1.04503430676488,1,2,10,0,0.15,141
0.974117188164238,0.968217226371887,0.976039886143654,1,2,10,0,0.15,142
1.23324158599406,1.23055217851657,1.2356238681547,1,2,10,0,0.15,143
