fips,obama_share_2008,obama_share_2012,votes_source
18153,0.4878159872466409,0.38492159227985523,mit_dataverse
18155,0.45,0.4230203120400353,mit_dataverse
18157,0.552063241568765,0.46947061304836896,mit_dataverse
18159,0.4152293343554363,0.3302104548540394,mit_dataverse
18161,0.3655913978494624,0.32838709677419353,mit_dataverse
18163,0.507661996497373,0.4381663996464284,mit_dataverse
18165,0.5610371408549404,0.45266676796839384,mit_dataverse
18167,0.5729190500160161,0.49432003410487246,mit_dataverse
18169,0.39333862014274384,0.30860649370824916,mit_dataverse
18171,0.4389694847423712,0.34842105263157896,mit_dataverse
18173,0.430106401534973,0.35700365408038975,mit_dataverse
18175,0.40353825740822646,0.36406817546800785,mit_dataverse
18177,0.47122050276591276,0.41570828590493386,mit_dataverse
18179,0.3368010403120936,0.2656358716660224,mit_dataverse
18181,0.4494288102535525,0.3672624457235181,mit_dataverse
18183,0.38596260205425337,0.2944507361268403,mit_dataverse
19001,0.47471009129040215,0.44794794794794796,mit_dataverse
19003,0.5067996373526745,0.47048054919908466,mit_dataverse
19005,0.5625442697265902,0.5124026535910009,mit_dataverse
19007,0.4808937823834197,0.47253803042433945,mit_dataverse
19009,0.506259097525473,0.4660109921897599,mit_dataverse
19011,0.5147316219369895,0.4893389431648007,mit_dataverse
19013,0.6049247394828252,0.5930951281631194,mit_dataverse
19015,0.5281068274822314,0.5221017514595496,mit_dataverse
19017,0.5391966436174346,0.5067435935860932,mit_dataverse
19019,0.5852195782549816,0.5610821072615092,mit_dataverse
19021,0.4840817296269898,0.44136943814863416,mit_dataverse
19023,0.46943901758303097,0.4412193505632869,mit_dataverse
19025,0.45062560153994224,0.42791586998087955,mit_dataverse
19027,0.5104457494945606,0.4634626194491287,mit_dataverse
19029,0.4368707482993197,0.39666897987508676,mit_dataverse
19031,0.54019658561821,0.5152865581925589,mit_dataverse
19033,0.5967274233637117,0.5589321692411015,mit_dataverse
19035,0.4540455616653574,0.4106001558846454,mit_dataverse
19037,0.5959289077927996,0.5481184454040715,mit_dataverse
19039,0.49921224397929326,0.49413092550790066,mit_dataverse
19041,0.46737318409145034,0.398141613737944,mit_dataverse
19043,0.5779285793747914,0.525935653315824,mit_dataverse
19045,0.6075488490634734,0.60564,mit_dataverse
19047,0.5166179947156168,0.4540876777251185,mit_dataverse
19049,0.4641237745098039,0.43488298877111975,mit_dataverse
19051,0.44036697247706424,0.4028624436787702,mit_dataverse
19053,0.4841540711847879,0.46725802243673364,mit_dataverse
19055,0.5223008650713403,0.49221582426956706,mit_dataverse
19057,0.6058337384540593,0.5831739023792004,mit_dataverse
19059,0.4668887542903291,0.40309085539915346,mit_dataverse
19061,0.5966467165766479,0.565253271505482,mit_dataverse
19063,0.5124626121635095,0.44783443567313846,mit_dataverse
19065,0.5758845891412419,0.5529616052479259,mit_dataverse
19067,0.5959708317884068,0.5667918130071454,mit_dataverse
19069,0.5001942501942502,0.43694562283069804,mit_dataverse
19071,0.4745762711864407,0.4462922573609597,mit_dataverse
19073,0.49354704412989175,0.49009492364836976,mit_dataverse
19075,0.4086115992970123,0.3784831944843436,mit_dataverse
19077,0.44894817855310415,0.43631114130434784,mit_dataverse
19079,0.49740034662045063,0.4771035700769522,mit_dataverse
19081,0.4730185497470489,0.42548523206751054,mit_dataverse
19083,0.4958798961508071,0.4579680827152169,mit_dataverse
19085,0.4691211401425178,0.42829827915869984,mit_dataverse
19087,0.46379439053002025,0.4599360626998041,mit_dataverse
19089,0.6220389170896785,0.5959095801937567,mit_dataverse
19091,0.4217102694260055,0.38231872818922064,mit_dataverse
19093,0.409923879334649,0.36063336063336066,mit_dataverse
19095,0.49169201965831966,0.46740356417775775,mit_dataverse
19097,0.6129583124058262,0.5767428236672525,mit_dataverse
19099,0.5277792080737346,0.5255956956187549,mit_dataverse
19101,0.5874174487313173,0.5624853458382181,mit_dataverse
19103,0.6992394655704008,0.6668597075430722,mit_dataverse
19105,0.5443822471011596,0.5296200593358216,mit_dataverse
19107,0.4696884909531804,0.43733383972654766,mit_dataverse
19109,0.5084093657249643,0.43146923680376553,mit_dataverse
19111,0.5701927542963307,0.5665485696155677,mit_dataverse
19113,0.6002117242291914,0.5789722505972833,mit_dataverse
19115,0.5128048780487805,0.49355877616747185,mit_dataverse
19117,0.4538134645493178,0.45963451306962755,mit_dataverse
19119,0.26942255106964774,0.21862037179290214,mit_dataverse
19121,0.4402122641509434,0.4291794750532041,mit_dataverse
19123,0.4083424807903403,0.38711752274189104,mit_dataverse
19125,0.43576042278332355,0.42443602646011197,mit_dataverse
19127,0.5372246341855604,0.538029794376836,mit_dataverse
19129,0.4086789343586927,0.3948973932334997,mit_dataverse
19131,0.551335414498786,0.5068027210884354,mit_dataverse
19133,0.47852376980817346,0.44306199915647404,mit_dataverse
19135,0.46423960753937515,0.45195822454308093,mit_dataverse
19137,0.43994703990921125,0.3824875621890547,mit_dataverse
19139,0.571159579475914,0.5699974830103196,mit_dataverse
19141,0.3188326742124642,0.26821958861190576,mit_dataverse
19143,0.3316277582347298,0.2855353788353162,mit_dataverse
19145,0.3942359978249048,0.36911993219381267,mit_dataverse
19147,0.5052018310445276,0.4376918354818907,mit_dataverse
19149,0.36996483375959077,0.32154440154440156,mit_dataverse
19151,0.4487658937920718,0.3777281746031746,mit_dataverse
19153,0.5643278945453528,0.561271747013745,mit_dataverse
19155,0.4828922495274102,0.4643861847237654,mit_dataverse
19157,0.5501943973681587,0.5370426065162908,mit_dataverse
19159,0.4596504276682782,0.4563293574451712,mit_dataverse
19161,0.44646744508212943,0.40105840105840107,mit_dataverse
19163,0.5664748584594366,0.5611601652947498,mit_dataverse
19165,0.4436696110336278,0.38084220268394264,mit_dataverse
19167,0.18182909265482478,0.1559972267159695,mit_dataverse
19169,0.5700053676865271,0.5555037115588547,mit_dataverse
19171,0.5535593220338983,0.5287789730509038,mit_dataverse
19173,0.44514210178453406,0.4213689482470785,mit_dataverse
19175,0.5077001184633609,0.5108275977841196,mit_dataverse
19177,0.4284922394678492,0.3928271224432614,mit_dataverse
19179,0.553637561986065,0.5493341788205454,mit_dataverse
19181,0.49433279742765274,0.4813976679963179,mit_dataverse
19183,0.4865424430641822,0.4648309705561614,mit_dataverse
19185,0.45536912751677855,0.43137931034482757,mit_dataverse
19187,0.5344939096690741,0.5213754646840149,mit_dataverse
19189,0.5350213745478462,0.490537343697195,mit_dataverse
19191,0.6054078014184398,0.5644171779141104,mit_dataverse
19193,0.49068101158456284,0.4953908349807859,mit_dataverse
19195,0.6030068123091379,0.5632790028763183,mit_dataverse
19197,0.48506645817044564,0.45173622172666456,mit_dataverse
20001,0.373868488471392,0.3519774011299435,mit_dataverse
20003,0.3240485383342526,0.28476621417797887,mit_dataverse
20005,0.45070226672229174,0.38462691039856156,mit_dataverse
20007,0.24289195775792038,0.20829732065687123,mit_dataverse
20009,0.27376322691507643,0.22212551977565032,mit_dataverse
20011,0.3530452735584722,0.31915574032619126,mit_dataverse
20013,0.3009597806215722,0.26947157525669924,mit_dataverse
20015,0.3285975675384781,0.27916427065363236,mit_dataverse
20017,0.27673410404624277,0.2816679779701023,mit_dataverse
20019,0.21652267818574514,0.17177914110429449,mit_dataverse
20021,0.3718572167615106,0.34185042585462605,mit_dataverse
20023,0.21562082777036048,0.16339410939691446,mit_dataverse
20025,0.21138912855910266,0.1710914454277286,mit_dataverse
20027,0.24888998519980265,0.22626153011394465,mit_dataverse
20029,0.277016400808807,0.24001971414489898,mit_dataverse
20031,0.2648865784499055,0.22990271377368152,mit_dataverse
20033,0.19917864476386038,0.1540948275862069,mit_dataverse
20035,0.3635308624066149,0.3398111723052714,mit_dataverse
20037,0.4949922239502333,0.4567413850786216,mit_dataverse
20039,0.22157622739018087,0.17362924281984335,mit_dataverse
20041,0.27945079035421716,0.2511812981845312,mit_dataverse
20043,0.3128507295173962,0.26506024096385544,mit_dataverse
20045,0.6441814300161055,0.6078928237615536,mit_dataverse
20047,0.24539425202652912,0.21516245487364621,mit_dataverse
20049,0.25313807531380755,0.20525931336742148,mit_dataverse
20051,0.3221659837711898,0.2609697797507256,mit_dataverse
20053,0.28965282505105516,0.2588495575221239,mit_dataverse
20055,0.3163028781147383,0.2952443857331572,mit_dataverse
20057,0.3374323104693141,0.31093039942597467,mit_dataverse
20059,0.37763012181616834,0.3361237488626024,mit_dataverse
20061,0.43130714109216706,0.4247291268323773,mit_dataverse
20063,0.18406205923836388,0.1272595806218366,mit_dataverse
20065,0.22839072382290934,0.191044776119403,mit_dataverse
20067,0.23863209319804585,0.19774501300954034,mit_dataverse
20069,0.2057574327512978,0.16547497446373852,mit_dataverse
20071,0.20268456375838925,0.16865671641791044,mit_dataverse
20073,0.27292672224659936,0.2251530852567122,mit_dataverse
20075,0.2125912408759124,0.18586088939566706,mit_dataverse
20077,0.2632331902718169,0.23022185014650481,mit_dataverse
20079,0.40466278101582015,0.37589198265006296,mit_dataverse
20081,0.1770700636942675,0.15401146131805157,mit_dataverse
20083,0.19251824817518248,0.16886792452830188,mit_dataverse
20085,0.3691028306412922,0.3418449919079302,mit_dataverse
20087,0.3957541899441341,0.3715212779233745,mit_dataverse
20089,0.1976010101010101,0.15297261189044756,mit_dataverse
20091,0.44840032177030115,0.40284292821606255,mit_dataverse
20093,0.20850202429149797,0.19336219336219337,mit_dataverse
20095,0.26282751091703055,0.22686474775611265,mit_dataverse
20097,0.1762114537444934,0.14248251748251747,mit_dataverse
20099,0.42509135200974424,0.3878312803284808,mit_dataverse
20101,0.18792599805258034,0.1853448275862069,mit_dataverse
20103,0.43329737504494786,0.3904761904761905,mit_dataverse
20105,0.21878940731399749,0.19487525286581253,mit_dataverse
20107,0.30864197530864196,0.2619207521826729,mit_dataverse
20109,0.15625,0.14592592592592593,mit_dataverse
20111,0.4588335527844474,0.4304,mit_dataverse
20113,0.3151053339309727,0.28047491258030416,mit_dataverse
20115,0.2972437695989437,0.25605472360880016,mit_dataverse
20117,0.35424940428911833,0.30777288916823803,mit_dataverse
20119,0.18487830139823924,0.15096547688706846,mit_dataverse
20121,0.3734148403459713,0.31717824448034465,mit_dataverse
20123,0.21885732126131752,0.196964586846543,mit_dataverse
20125,0.3119292442654778,0.2819521623580575,mit_dataverse
20127,0.3192537838789159,0.28024980483996875,mit_dataverse
20129,0.16333808844507847,0.14788732394366197,mit_dataverse
20131,0.26721403246874414,0.19896538002387584,mit_dataverse
20133,0.35636818687430477,0.31635802469135804,mit_dataverse
20135,0.18950819672131147,0.15096952908587258,mit_dataverse
20137,0.20579710144927535,0.17118279569892472,mit_dataverse
20139,0.33589607635206786,0.32841007819287577,mit_dataverse
20141,0.20880829015544042,0.176278563656148,mit_dataverse
20143,0.22812702527543746,0.1902488919195363,mit_dataverse
20145,0.30635637374088226,0.2753067484662577,mit_dataverse
20147,0.1968503937007874,0.14892787524366471,mit_dataverse
20149,0.2642065670427976,0.24633400147694903,mit_dataverse
20151,0.3088305489260143,0.2578268876611418,mit_dataverse
20153,0.1762427372498386,0.13157894736842105,mit_dataverse
20155,0.374019312009656,0.3310539677340103,mit_dataverse
20157,0.23961063272182703,0.17758749069247953,mit_dataverse
20159,0.2892315344441681,0.24748709589785384,mit_dataverse
20161,0.45636387354872376,0.42543007440405667,mit_dataverse
20163,0.18083462132921174,0.1467479674796748,mit_dataverse
20165,0.28298708590679394,0.2337579617834395,mit_dataverse
20167,0.22350440327968418,0.1853125,mit_dataverse
20169,0.35922415306301564,0.3275027912169706,mit_dataverse
20171,0.14731528223955942,0.13499025341130605,mit_dataverse
20173,0.42720758769904477,0.39354274310396675,mit_dataverse
20175,0.2797976011994003,0.28786707882534773,mit_dataverse
20177,0.4898606507715884,0.48328279395618756,mit_dataverse
20179,0.18459302325581395,0.12518628912071536,mit_dataverse
20181,0.25443786982248523,0.21997712542889822,mit_dataverse
20183,0.20235934664246824,0.17696490360850223,mit_dataverse
20185,0.26133076181292186,0.21968461120174007,mit_dataverse
20187,0.22732769044740025,0.18840579710144928,mit_dataverse
20189,0.13305124588622472,0.12389380530973451,mit_dataverse
20191,0.3243687723710941,0.29077781424351823,mit_dataverse
20193,0.21426626735638443,0.17213586643638457,mit_dataverse
20195,0.2513464991023339,0.18429385687143762,mit_dataverse
20197,0.294234592445328,0.2809917355371901,mit_dataverse
20199,0.11940298507462686,0.08521303258145363,mit_dataverse
20201,0.22114093959731543,0.18137763932156456,mit_dataverse
20203,0.15996074582924436,0.1590678824721378,mit_dataverse
20205,0.28391167192429023,0.2200699488835082,mit_dataverse
20207,0.32020012507817386,0.2626123013130615,mit_dataverse
20209,0.6973184767968654,0.6760613346998305,mit_dataverse
21001,0.22855576870375446,0.21842105263157896,mit_dataverse
21003,0.27388362652232745,0.25464788732394367,mit_dataverse
21005,0.32808946171341924,0.32122093023255816,mit_dataverse
21007,0.3514778325123153,0.30526315789473685,mit_dataverse
21009,0.32331766525852323,0.32592950265572185,mit_dataverse
21011,0.48646268985252034,0.4294032023289665,mit_dataverse
21013,0.28985205251093976,0.23454967306475427,mit_dataverse
21015,0.3208728876984283,0.2976328769210261,mit_dataverse
21017,0.4063625450180072,0.38811056418023476,mit_dataverse
21019,0.42989840348330915,0.40821040474565595,mit_dataverse
21021,0.3774436090225564,0.36135132950779925,mit_dataverse
21023,0.36510738452486025,0.35488861386138615,mit_dataverse
21025,0.4383697813121272,0.31190095846645366,mit_dataverse
21027,0.3649378080262849,0.35449868239427784,mit_dataverse
21029,0.33121786109483825,0.31376065955505206,mit_dataverse
21031,0.29300923308837384,0.2555335968379447,mit_dataverse
21033,0.35683174705597676,0.31604095563139933,mit_dataverse
21035,0.4002207218904181,0.35277335456475584,mit_dataverse
21037,0.3876715388242301,0.37533912437464223,mit_dataverse
21039,0.3358807795185327,0.286368843069874,mit_dataverse
21041,0.44745762711864406,0.44266304347826085,mit_dataverse
21043,0.4398247223071436,0.3797709923664122,mit_dataverse
21045,0.20463320463320464,0.1782958463306518,mit_dataverse
21047,0.3898498551233647,0.3758597130494193,mit_dataverse
21049,0.367865369848989,0.3391281785158277,mit_dataverse
21051,0.21075502444323738,0.15048083434918055,mit_dataverse
21053,0.1824065196548418,0.17118142499430913,mit_dataverse
21055,0.3190839694656489,0.24909185262065386,mit_dataverse
21057,0.2491955666785842,0.20988086895585142,mit_dataverse
21059,0.4420246664527073,0.38510704017867753,mit_dataverse
21061,0.31347248576850095,0.2943444730077121,mit_dataverse
21063,0.610337972166998,0.4943726552730304,mit_dataverse
21065,0.2926232593150169,0.26157407407407407,mit_dataverse
21067,0.5174123896301287,0.493222951392751,mit_dataverse
21069,0.3907750342935528,0.3305084745762712,mit_dataverse
21071,0.480873619005045,0.3178643384822028,mit_dataverse
21073,0.4886830848457162,0.49427947036894204,mit_dataverse
21075,0.4382300884955752,0.41193067311567916,mit_dataverse
21077,0.4002505480739117,0.40444299248611565,mit_dataverse
21079,0.27905686546463243,0.23470397060901513,mit_dataverse
21081,0.35549463102581674,0.32644052044609667,mit_dataverse
21083,0.36168368926029093,0.29329807134103075,mit_dataverse
21085,0.31848934666262746,0.29597670154244415,mit_dataverse
21087,0.23705453829493994,0.23990939044481055,mit_dataverse
21089,0.41910368401063425,0.3973496835443038,mit_dataverse
21091,0.5152027027027027,0.44339622641509435,mit_dataverse
21093,0.3913478369592398,0.3879341118873986,mit_dataverse
21095,0.2608432519669155,0.1717181195458384,mit_dataverse
21097,0.3841897233201581,0.3449671925171018,mit_dataverse
21099,0.335875623349956,0.3447598912715192,mit_dataverse
21101,0.5059664669452696,0.4344860917194716,mit_dataverse
21103,0.39384304090186445,0.38391502276176026,mit_dataverse
21105,0.36088888888888887,0.32071061243571763,mit_dataverse
21107,0.367169733305768,0.2928618404411393,mit_dataverse
21109,0.1422281776416539,0.12092471843509188,mit_dataverse
21111,0.5550704734777842,0.5482700638143112,mit_dataverse
21113,0.308499060057386,0.290844763243348,mit_dataverse
21115,0.2826112480920512,0.1907028223574986,mit_dataverse
21117,0.38819579845484,0.3680727874276261,mit_dataverse
21119,0.44879725085910654,0.24942912348498156,mit_dataverse
21121,0.2699095618579331,0.22378378378378377,mit_dataverse
21123,0.30964713499514407,0.3006592643997224,mit_dataverse
21125,0.20524444444444445,0.17426811852909674,mit_dataverse
21127,0.36041777305717826,0.2718168812589413,mit_dataverse
21129,0.2711864406779661,0.22683949675943577,mit_dataverse
21131,0.1742096884239254,0.08747474747474747,mit_dataverse
21133,0.31851851851851853,0.1943366065311715,mit_dataverse
21135,0.31517428511792944,0.2814007129377228,mit_dataverse
21137,0.30073216041962625,0.2821241258741259,mit_dataverse
21139,0.35314609187894624,0.298381733540235,mit_dataverse
21141,0.3499540863177227,0.3300666032350143,mit_dataverse
21143,0.40907911802853436,0.35764522010940347,mit_dataverse
21145,0.36694413734798725,0.32935092141010114,mit_dataverse
21147,0.23266136489735528,0.18731382512703698,mit_dataverse
21149,0.44391677973767524,0.34095238095238095,mit_dataverse
21151,0.38085871469404065,0.3454774623371946,mit_dataverse
21153,0.4525908406794238,0.2920913167549939,mit_dataverse
21155,0.472225869993434,0.4670675047827275,mit_dataverse
21157,0.36695292826241366,0.3194859723901011,mit_dataverse
21159,0.218851570964247,0.15010460251046026,mit_dataverse
21161,0.4059823058559191,0.37668943467519256,mit_dataverse
21163,0.38756023558807784,0.3776108464639062,mit_dataverse
21165,0.5126556850140619,0.403387220939184,mit_dataverse
21167,0.3140159045725646,0.29842036422175267,mit_dataverse
21169,0.32150512026673017,0.3405831739961759,mit_dataverse
21171,0.2287245444801715,0.1972187104930468,mit_dataverse
21173,0.40983447875326684,0.36114363778298203,mit_dataverse
21175,0.4290934003197077,0.30612701252236135,mit_dataverse
21177,0.4826596322445496,0.37451919302928016,mit_dataverse
21179,0.4218009478672986,0.41067285382830626,mit_dataverse
21181,0.42828282828282827,0.3672994963192561,mit_dataverse
21183,0.40843228013684846,0.30966203607713044,mit_dataverse
21185,0.34111065629690274,0.3091955561504484,mit_dataverse
21187,0.3565565144180173,0.3293833662497257,mit_dataverse
21189,0.22597864768683273,0.17911392405063292,mit_dataverse
21191,0.3493622888659083,0.3359233827249729,mit_dataverse
21193,0.33195180722891565,0.19988282394297432,mit_dataverse
21195,0.4206598065627346,0.23887290573701134,mit_dataverse
21197,0.41532582461786,0.3615264449899576,mit_dataverse
21199,0.21695257315842584,0.19136253509210477,mit_dataverse
21201,0.44433497536945815,0.36363636363636365,mit_dataverse
21203,0.22473700988205292,0.17648005148005147,mit_dataverse
21205,0.49963208241353935,0.44853228962818004,mit_dataverse
21207,0.20989966555183948,0.1827032494626375,mit_dataverse
21209,0.39087683730359857,0.3661109220823409,mit_dataverse
21211,0.3706040992448759,0.355462680169319,mit_dataverse
21213,0.37966890135449444,0.37360778232059777,mit_dataverse
21215,0.3129581314449,0.30233661487368046,mit_dataverse
21217,0.2914364640883978,0.3,mit_dataverse
21219,0.3122849625581866,0.2973717676981772,mit_dataverse
21221,0.34410908533782747,0.31370513200830613,mit_dataverse
21223,0.38929695697796435,0.38244425627998874,mit_dataverse
21225,0.4647000331455088,0.32480347884261584,mit_dataverse
21227,0.40024917884245104,0.3827756645331754,mit_dataverse
21229,0.3582938388625592,0.3197930638053267,mit_dataverse
21231,0.3058643690939411,0.25728155339805825,mit_dataverse
21233,0.4314079422382672,0.3226691042047532,mit_dataverse
21235,0.2542323409223584,0.20524785801713585,mit_dataverse
21237,0.503032345013477,0.38139898397811645,mit_dataverse
21239,0.40879889403919656,0.39596172559195586,mit_dataverse
22001,0.2631224260576563,0.24445686603316563,mit_dataverse
22003,0.3053765712474913,0.2811862039325239,mit_dataverse
22005,0.314036632238947,0.3201104301685822,mit_dataverse
22007,0.43394160583941604,0.43249636098981076,mit_dataverse
22009,0.37353878852284805,0.35679896665100985,mit_dataverse
22011,0.21820378001989485,0.19880492091388402,mit_dataverse
22013,0.48304172274562585,0.484520338747744,mit_dataverse
22015,0.277157072404312,0.2667929656933405,mit_dataverse
22017,0.5102568841249306,0.519321791258444,mit_dataverse
22019,0.3682409808720215,0.3470009544086337,mit_dataverse
22021,0.22848967913345597,0.2154368108566582,mit_dataverse
22023,0.16144324466684223,0.10897435897435898,mit_dataverse
22025,0.317511961722488,0.33579775816837587,mit_dataverse
22027,0.4421868147931589,0.4477124183006536,mit_dataverse
22029,0.3952975753122704,0.40863539445629,mit_dataverse
22031,0.4276739822142449,0.4254846371925523,mit_dataverse
22033,0.5049531540570259,0.5180172679150834,mit_dataverse
22035,0.6369766788423714,0.6182634730538922,mit_dataverse
22037,0.4406353674474716,0.45528455284552843,mit_dataverse
22039,0.3663620430645969,0.3379835129993659,mit_dataverse
22041,0.31626763574176997,0.31287489288774634,mit_dataverse
22043,0.1722566319971953,0.1640706126687435,mit_dataverse
22045,0.37662807525325614,0.3632661616312842,mit_dataverse
22047,0.5494793252542476,0.561184906547549,mit_dataverse
22049,0.31747673216132366,0.306149555053792,mit_dataverse
22051,0.3594081272084806,0.3991312385521399,mit_dataverse
22053,0.2905710688097178,0.25367700597058396,mit_dataverse
22055,0.33609711214738297,0.3220534863445591,mit_dataverse
22057,0.25498113107961895,0.24626999360204735,mit_dataverse
22059,0.1312376010987334,0.1162507608034084,mit_dataverse
22061,0.43169712793733683,0.4188911704312115,mit_dataverse
22063,0.1312780004715869,0.1378232399837224,mit_dataverse
22065,0.5849056603773585,0.608058608058608,mit_dataverse
22067,0.4387878787878788,0.4667829395909307,mit_dataverse
22069,0.4570809163883518,0.4601923745509329,mit_dataverse
22071,0.79324888746095,0.8029883469676136,mit_dataverse
22073,0.36899946463625005,0.38912579957356075,mit_dataverse
22075,0.32347593071107283,0.35149916984080476,mit_dataverse
22077,0.44358665058303176,0.4475179056557175,mit_dataverse
22079,0.34990699049042956,0.34549027042865266,mit_dataverse
22081,0.44934111039101315,0.4686914915747868,mit_dataverse
22083,0.3606360962858077,0.36306142137420944,mit_dataverse
22085,0.23259428097803564,0.21824331045459067,mit_dataverse
22087,0.25782865583456427,0.36252239340738085,mit_dataverse
22089,0.3355514430838288,0.3511625152962539,mit_dataverse
22091,0.5768111254851229,0.5911792305286205,mit_dataverse
22093,0.5566698503661255,0.5695038321903994,mit_dataverse
22095,0.5736978204654599,0.6239170572361881,mit_dataverse
22097,0.4769726778528228,0.4722549043148366,mit_dataverse
22099,0.3883803397657925,0.3704635709511265,mit_dataverse
22101,0.40802514954372787,0.399746192893401,mit_dataverse
22103,0.22455092554541883,0.22787904554392305,mit_dataverse
22105,0.33821653429900006,0.3537395956007106,mit_dataverse
22107,0.5414473684210527,0.5561877667140825,mit_dataverse
22109,0.2845522461417478,0.2851609551026192,mit_dataverse
22111,0.2855171144644829,0.28562140070592607,mit_dataverse
22113,0.2523255345709338,0.22891903789970786,mit_dataverse
22115,0.2241105967404401,0.20326713645099295,mit_dataverse
22117,0.3287156357388316,0.3479898821376675,mit_dataverse
22119,0.36179529282977557,0.3693527367506516,mit_dataverse
22121,0.4249957862801281,0.4455926099890402,mit_dataverse
22123,0.17605775015039102,0.18755496921723835,mit_dataverse
22125,0.42969028123887504,0.4225376492989441,mit_dataverse
22127,0.3022740696987596,0.29369452096724824,mit_dataverse
23001,0.5654876937101185,0.5483901479323522,mit_dataverse
23003,0.537450686225482,0.5250147666863556,mit_dataverse
23005,0.6409829973621848,0.6224585739928932,mit_dataverse
23007,0.5887181278379322,0.5752978749539369,mit_dataverse
23009,0.5874397637183274,0.5704405987207377,mit_dataverse
23011,0.5643318279635074,0.5522780603808054,mit_dataverse
23013,0.5973890339425587,0.5992205555807314,mit_dataverse
23015,0.5506856931060045,0.5451173098231922,mit_dataverse
23017,0.566824644549763,0.5550645819170632,mit_dataverse
23019,0.5171561012589012,0.5020438258349934,mit_dataverse
23021,0.46957812168751323,0.46331658291457284,mit_dataverse
23023,0.5704896483733158,0.5684812926805809,mit_dataverse
23025,0.5177032378290239,0.4928389881792875,mit_dataverse
23027,0.5476887871853547,0.5363468021461469,mit_dataverse
23029,0.49513630359072897,0.4927380651679717,mit_dataverse
23031,0.5936094392686032,0.5696160359810101,mit_dataverse
24001,0.35952525048752604,0.32847571189279734,mit_dataverse
24003,0.48153255347258866,0.48676750398800717,mit_dataverse
24005,0.5621675968267802,0.5725891543783234,mit_dataverse
24009,0.4607440361350069,0.451008392284371,mit_dataverse
24011,0.376078075351793,0.37208954106461034,mit_dataverse
24013,0.3310523831996225,0.31917154085176386,mit_dataverse
24015,0.41570574669365085,0.38975988700564973,mit_dataverse
24017,0.6222282430447617,0.6484007338278696,mit_dataverse
24019,0.45253371742830956,0.4698912198912199,mit_dataverse
24021,0.48578957782454624,0.4708705118900226,mit_dataverse
24023,0.29024238657551277,0.23744014592992324,mit_dataverse
24025,0.39378725820187355,0.3948187433507471,mit_dataverse
24027,0.59986366734833,0.5969185150351386,mit_dataverse
24029,0.494311377245509,0.4888933764135703,mit_dataverse
24031,0.7158477533858002,0.7092229688240145,mit_dataverse
24033,0.8886975771737794,0.8973394817198976,mit_dataverse
24035,0.35662299854439594,0.3437801350048216,mit_dataverse
24037,0.42835911639532526,0.4121570759451322,mit_dataverse
24039,0.48155985489721886,0.5038946052505049,mit_dataverse
24041,0.44446084218811494,0.4305195757368395,mit_dataverse
24043,0.4260551948051948,0.3990439008843917,mit_dataverse
24045,0.4643761647632245,0.46463475236044394,mit_dataverse
24047,0.415929203539823,0.40167760758570387,mit_dataverse
24510,0.8715971183243348,0.8719434656798094,mit_dataverse
25001,0.5614576245558328,0.5320362092927168,mit_dataverse
25003,0.7494026916679268,0.7574202152405173,mit_dataverse
25005,0.6040679499835472,0.5919530949157175,mit_dataverse
25007,0.7498341703780915,0.7273887673231219,mit_dataverse
25009,0.5908868562057314,0.5740357083391336,mit_dataverse
25011,0.7242470621806013,0.7169871285555379,mit_dataverse
25013,0.6138970183126854,0.616864355610557,mit_dataverse
25015,0.7147040341837376,0.7027480672866052,mit_dataverse
25017,0.639757806484847,0.6255936990333745,mit_dataverse
25019,0.6730006609385327,0.6258169934640523,mit_dataverse
25021,0.5818083243456378,0.5685860379274268,mit_dataverse
25023,0.527655026658341,0.5139534793065945,mit_dataverse
25025,0.7693567738029351,0.7744640225805782,mit_dataverse
25027,0.5558651228031574,0.5370835952231301,mit_dataverse
26001,0.45109034267912773,0.40498034076015726,mit_dataverse
26003,0.5204210526315789,0.47899523603291466,mit_dataverse
26005,0.4371461133522676,0.39540850263212907,mit_dataverse
26007,0.510772290354657,0.46731839588982443,mit_dataverse
26009,0.43885359514871497,0.3870405456612353,mit_dataverse
26011,0.5111958661417323,0.46792500956510646,mit_dataverse
26013,0.47338090010976946,0.4510028653295129,mit_dataverse
26015,0.4400130868640602,0.4030232884399551,mit_dataverse
26017,0.5674757957790625,0.5222270096101609,mit_dataverse
26019,0.5287612765544669,0.4731845268154732,mit_dataverse
26021,0.5199315015579533,0.46160530780584025,mit_dataverse
26023,0.46010391030899644,0.4031609027818277,mit_dataverse
26025,0.5383668764408998,0.5017744783719376,mit_dataverse
26027,0.5125127248048863,0.4264562027567808,mit_dataverse
26029,0.4744901510405791,0.42150461320085164,mit_dataverse
26031,0.4834184591036616,0.438058748403576,mit_dataverse
26033,0.4898252334211156,0.45618093035209456,mit_dataverse
26035,0.5145877668703234,0.4693424170616114,mit_dataverse
26037,0.4954062554171516,0.46364215623805277,mit_dataverse
26039,0.4793814432989691,0.4393894922218961,mit_dataverse
26041,0.523185060847671,0.4614958448753463,mit_dataverse
26043,0.45037938547066336,0.3865729898516784,mit_dataverse
26045,0.5335670647042489,0.5094728772723954,mit_dataverse
26047,0.4691718551986335,0.4079846405782371,mit_dataverse
26049,0.6545230472587041,0.6355693751139538,mit_dataverse
26051,0.4976965485990484,0.4577604704760391,mit_dataverse
26053,0.5756292352371732,0.5356388595564942,mit_dataverse
