fips,state_fips,pct_male,pct_white,pct_black,pct_hispanic,pct_2024,pct_2534,pct_3544,pct_4554,pct_5564,poverty_rate,med_income,log_median_income,pop_density,log_pop_density,uninsured_rate,avg_mortality_pre,dem_governor_2010,obama_share_2008,obama_share_2012
18061,18,0.5002422665952618,0.963787519445082,0.00561038431132532,0.0159130900466682,0.09417211791691445,0.19637244074420185,0.2107722368532835,0.2701554668252485,0.2285277376603517,0.13203345503508634,50510,10.829926615462098,80.93231183283936,4.393613148932302,0.171,NA,0,0.4028522469736333,0.3738894233489899
18169,18,0.48732006125574273,0.951271056661562,0.00618683001531393,0.02177641653905053,0.11890698316312448,0.1836599503174165,0.2056306927960254,0.2534915815622412,0.2383107921611924,0.15104166666666666,45286,10.720753212932468,79.16418142054243,4.371523941731207,0.18899999999999997,NA,0,0.39333862014274384,0.30860649370824916
18075,18,0.4906482913795528,0.95607743870998,0.00271879248113251,0.02850044531945811,0.10354477611940298,0.20242537313432837,0.2203188602442334,0.24957598371777476,0.22413500678426052,0.14715431627196332,40235,10.602492542580231,55.56843489925893,4.017615322404631,0.201,NA,0,0.4507516536380036,0.3876724465257562
18127,18,0.4915298362879008,0.8547176208466531,0.03068996415770609,0.08755933352707546,0.10882305876705203,0.2021642597111653,0.21974636956434773,0.24570948513821655,0.22355682681921832,0.10379375081321214,62794,11.047614806490646,394.9941767726167,5.978871022444647,0.155,NA,0,0.5300340927539369,0.5100288886759129
18147,18,0.5035782442748091,0.9571564885496184,0.00691793893129771,0.02562022900763359,0.07929479294792947,0.18482984829848295,0.2097580975809758,0.2820008200082001,0.24411644116441164,0.1255213890775051,52991,10.87787736679393,52.83003649708627,3.967079902016158,0.168,NA,0,0.4949415578037521,0.4138569078947368
18157,18,0.5097478761928622,0.7976063042339491,0.04121210740884142,0.07660509713713075,0.2887913269420303,0.2245049726726996,0.1712301765074814,0.1665800555505779,0.14889346832721082,0.21558093094856845,44246,10.697520250869932,351.3923402280085,5.861903377644072,0.201,NA,0,0.552063241568765,0.46947061304836896
18057,18,0.4875201871530195,0.8573134919092364,0.03463885757499726,0.03539863663831336,0.06699792017549643,0.21830964810807896,0.27888228912557467,0.260061975173968,0.17574816741688193,0.05140800233333215,82468,11.320165618290458,717.7293559947955,6.576092556476488,0.114,NA,0,0.3851112626293931,0.31999883094773607
18087,18,0.5040172970664389,0.9486960467661426,9.342551317299735e-4,0.03680965219016096,0.12468566638725902,0.2260058675607712,0.2200335289186924,0.22380553227158423,0.2054694048616932,0.16506873362681287,47617,10.770945119316323,98.68448780898994,4.591927769031888,0.309,NA,0,0.3859445790749131,0.311077715757836
18011,18,0.4963022979192884,0.931527866365564,0.01137754486372804,0.0238756055094899,0.07619814500014911,0.18949628701798335,0.24654797053472904,0.28782320837434017,0.1999343890727983,0.07484201180341568,67255,11.116246644142684,137.16532714766393,4.9211869657706915,0.13,NA,0,0.3659699028033174,0.30024876518729493
18107,18,0.5026298573858432,0.9269920188407692,0.01046709407300798,0.04542718827685464,0.1188782489740082,0.19065207478340176,0.21454628362973097,0.26187870497036025,0.21404468764249887,0.16774140886458247,46797,10.75357437728698,75.73130299853551,4.327191588821308,0.201,NA,0,0.3933922145894668,0.29577562326869805
18019,18,0.48905332626032855,0.850181170822057,0.06665108207982305,0.04892061750928331,0.09702579800150107,0.22856175773719295,0.22863534017159423,0.23524304278082736,0.21053406130888433,0.12208782588072171,50496,10.829649404205544,298.295584074238,5.698084887771295,0.18899999999999997,NA,0,0.45998952331063386,0.4413311839816739
18021,18,0.4923134189465848,0.9702587009119672,0.00338730690489484,0.01191140889633352,0.09780107389414472,0.2027614420864229,0.21918946560981847,0.2530043467143953,0.2272436716952186,0.1582919337100383,46430,10.745701081013967,75.13802574243027,4.319326765411907,0.183,NA,0,0.43475208424747697,0.32084569732937684
18047,18,0.5005641871365333,0.9774759135491712,0.00182275844110754,0.0098949743945838,0.08368484483278096,0.18009942753841518,0.23116902681530585,0.27184392889424525,0.2332027719192528,0.13538756983240224,49516,10.8100511286517,59.938090159456856,4.093312198842638,0.16899999999999998,NA,0,0.3208294062205467,0.27547348484848483
18071,18,0.5024667399284528,0.910285487151909,0.00362412027403025,0.05852369707030793,0.09574256242781472,0.22430204309211835,0.22629336094627425,0.2449719224182564,0.20869011111553623,0.12999136110577847,46501,10.747229096720554,83.97406697662728,4.430508024708764,0.208,NA,0,0.4232761597789801,0.3493298228817616
18129,18,0.4945747287364368,0.9653482674133708,0.0138451367012795,0.00980049002450122,0.09665988581927948,0.17704573790931163,0.2036222849268325,0.2780366165758908,0.2446354747686856,0.09947726290138742,58750,10.981046432006403,62.78032380222232,4.139641709129438,0.126,NA,0,0.4563464098347819,0.3707672174055292
18165,18,0.49385016772269846,0.974965834265126,0.00149086843086097,0.00969064480059634,0.09090909090909093,0.18149389255215653,0.22440817208950384,0.24775699924332503,0.25543184520592366,0.15823630463828975,42524,10.657823901408497,62.66788125102189,4.13784905563926,0.182,NA,0,0.5610371408549404,0.45266676796839384
18003,18,0.4877931704267646,0.7603342226588228,0.11775934628994988,0.0665794085799444,0.11482285648697248,0.22705838466541683,0.21973160653479745,0.235542525921108,0.20284462639170525,0.15292536948821303,49370,10.807098231252908,545.1386564593768,6.301040177826896,0.205,NA,0,0.474062691253559,0.4085777091173888
18043,18,0.4844116080937167,0.8910143769968051,0.04555378061767838,0.02768903088391906,0.10684727009286296,0.1984808236921253,0.21826085047529145,0.25648174573554916,0.21992931000417115,0.13324408021961676,53961,10.89601684239608,507.79058370230166,6.230069125779038,0.159,NA,0,0.4451104359963872,0.41954397394136805
18081,18,0.4911351519083754,0.9155900025388588,0.01524020423707297,0.03190499026770854,0.10062545104642771,0.2154318017801299,0.2386697137358672,0.24734183305268223,0.19793120038489295,0.1061394155956429,61231,11.022408876202102,442.52200969331545,6.092490202630942,0.15,NA,0,0.3675226792169702,0.2977710302946657
18051,18,0.4972548785582145,0.9456644984185714,0.01909649698633407,0.01411350480396252,0.09826708489741348,0.20085360209801,0.2167943641692806,0.2589602509384481,0.22512469789684783,0.11456608402330572,49329,10.806267422382335,68.74864098661295,4.230456968883853,0.15,NA,0,0.4276250414044386,0.33475986685687115
18117,18,0.49740279388774017,0.9623279035755712,0.01623884209995461,0.01069141156891421,0.0948376129551758,0.18555963138588172,0.21884226536637735,0.2609823745191017,0.23977811577346336,0.17938399628540477,38826,10.56684540428532,49.77321047122521,3.9074768969428377,0.19,NA,0,0.4192431362849369,0.3779578189300411
18099,18,0.497481777418875,0.8908770214845825,0.00520645175000531,0.08782965339906922,0.1013334343510872,0.1950526555042049,0.22588832487309649,0.2513447988483976,0.22638078642321388,0.15172920311926208,45709,10.73005049403551,106.0728671930825,4.664126284292635,0.225,NA,0,0.4252830188679245,0.34545454545454546
18009,18,0.4952230556652191,0.966521910777734,0.00426371891038294,0.01192262139755231,0.09524473574117975,0.17947287686515132,0.21628782596569515,0.2586807976572305,0.25031376377074327,0.1604998377150276,39225,10.577069577601232,76.72037799854616,4.340167357551395,0.197,NA,0,0.4920051461128469,0.4062829432848408
18143,18,0.4961098398169336,0.968421052631579,0.01077595173705013,0.01535261077595173,0.1020964360587002,0.19986023759608665,0.22585604472396925,0.2557651991614256,0.2164220824598183,0.19048628481790816,42898,10.66658048378274,126.23623271375077,4.838155014397449,0.18600000000000003,NA,0,0.48113101272952574,0.45848623853211007
18039,18,0.49342602007429703,0.7679576365887789,0.05658857758403721,0.14368122741138217,0.11165737815484009,0.2243708068581165,0.22746796350857265,0.23596961414220297,0.2005342373362678,0.167355880723213,45693,10.729700392283611,428.9181078221819,6.061266009848653,0.262,NA,0,0.43939097091998097,0.35959146377409656
18017,18,0.4984021442193701,0.82714808515025,0.01597855780629864,0.1296067213030256,0.09905766716263131,0.20713287343883857,0.22007304206681996,0.24956039496821317,0.224176022363497,0.1652479644707624,41940,10.643995304455911,94.14419332532664,4.544827578483478,0.233,NA,0,0.4479013607615154,0.3792811242143917
