fips,year,crude_rate,population,death_supp
6053,2008,229.6139744808773,240839,0
6055,2005,273.000273000273,76923,0
6055,2006,277.0475748672749,77604,0
6055,2007,261.55298680752253,78378,0
6055,2008,287.97332457624975,79174,0
6057,2005,347.965273065748,57477,0
6057,2006,308.1450705444473,57765,0
6057,2007,317.8771335774998,57884,0
6057,2008,351.94865690181666,57963,0
6059,2005,206.5454106515066,1789437,0
6059,2006,217.65384703594168,1787701,0
6059,2007,215.0430533763382,1787084,0
6059,2008,210.0814662819802,1800254,0
6061,2005,259.9482297196508,182344,0
6061,2006,257.6203787340257,187097,0
6061,2007,252.7538658782281,191095,0
6061,2008,268.28456595755574,195315,0
6063,2005,523.9822652156389,12405,0
6063,2006,456.50933398548955,12267,0
6063,2007,442.0794105607859,12215,0
6063,2008,456.39366027715545,12051,0
6065,2005,318.7592310837536,1078557,0
6065,2006,312.24384859192764,1126043,0
6065,2007,308.3827801258312,1162192,0
6065,2008,298.7581515090715,1181223,0
6067,2005,343.8475413308908,816641,0
6067,2006,332.08069500179096,823595,0
6067,2007,325.3347193747413,831144,0
6067,2008,321.449096341728,838702,0
6069,2005,245.22903763322537,31807,0
6069,2006,178.1793884628846,31429,0
6069,2007,252.82427113002848,31247,0
6069,2008,238.7774594078319,31410,0
6071,2005,337.74440973232015,1120966,0
6071,2006,334.8644087971488,1142552,0
6071,2007,329.3726075244843,1154923,0
6071,2008,323.97826043965773,1163041,0
6073,2005,255.47831063306705,1806807,0
6073,2006,245.2119913170115,1819650,0
6073,2007,253.01463377530754,1840605,0
6073,2008,250.0837178649109,1869374,0
6075,2005,300.2963697048457,534805,0
6075,2006,287.0431599129635,541382,0
6075,2007,281.1870239281791,549812,0
6075,2008,255.835750948449,560125,0
6077,2005,340.01738999753104,372628,0
6077,2006,342.25190058751474,376331,0
6077,2007,356.808502221812,379195,0
6077,2008,349.4311250790286,381191,0
6079,2005,275.2554813807068,158035,0
6079,2006,284.03758805790864,159838,0
6079,2007,296.3826436339736,161278,0
6079,2008,279.04073627590765,163417,0
6081,2005,217.70125154960962,429947,0
6081,2006,220.16609999442616,430584,0
6081,2007,214.53280804740504,433034,0
6081,2008,214.90036644728448,438808,0
6083,2005,252.02094223447497,240853,0
6083,2006,252.51898032007816,241566,0
6083,2007,246.39746374877313,243509,0
6083,2008,241.19221351815247,245862,0
6085,2005,197.3540293510619,1051410,0
6085,2006,193.43964343756952,1060796,0
6085,2007,195.2138122628581,1072670,0
6085,2008,195.57924727723912,1088050,0
6087,2005,262.4622475056668,159261,0
6087,2006,244.8739306336661,159674,0
6087,2007,277.332867995787,160457,0
6087,2008,272.4594084795286,162226,0
6089,2005,453.61558302944053,101187,0
6089,2006,514.2498233492973,101896,0
6089,2007,476.4280613193242,102219,0
6089,2008,514.1714229962438,102495,0
6091,2005,354.4842254519674,2032,1
6091,2006,274.44253859348197,2086,1
6091,2007,242.46622791825422,2061,1
6091,2008,320.3987184051264,2040,1
6093,2005,482.8472411510455,25681,0
6093,2006,519.5718415501211,25598,0
6093,2007,562.6098847431139,25595,0
6093,2008,504.58003415618697,25764,0
6095,2005,335.5163402909959,247976,0
6095,2006,349.2175758111573,248842,0
6095,2007,334.508597633944,249022,0
6095,2008,307.66149223835754,249625,0
6097,2005,271.8741471129555,285794,0
6097,2006,288.3942321153577,285720,0
6097,2007,291.10305396736857,286840,0
6097,2008,285.500246835159,289667,0
6099,2005,355.1924075867975,284916,0
6099,2006,356.01128697906915,288474,0
6099,2007,350.76607448357527,290507,0
6099,2008,333.82789317507417,291168,0
6101,2005,321.72745933996526,50664,0
6101,2006,295.45498148610017,52123,0
6101,2007,342.4721976553827,53143,0
6101,2008,364.7041220917184,53468,0
6103,2005,394.5416790269949,33710,0
6103,2006,414.98626453913147,34218,0
6103,2007,441.724167797442,34637,0
6103,2008,411.8639704830821,34963,0
6105,2005,658.0550816475749,8206,0
6105,2006,663.7702148201787,8286,0
6105,2007,629.2352371732817,8264,0
6105,2008,596.5424884343804,8214,0
6107,2005,370.96970489202215,221851,0
6107,2006,371.3281612625157,226215,0
6107,2007,351.17572242793085,230369,0
6107,2008,351.2055064921748,234051,0
6109,2005,407.51707760415144,34109,0
6109,2006,461.93427669278447,34204,0
6109,2007,426.6964863751397,33982,0
6109,2008,402.0575888369893,33826,0
6111,2005,247.49900766907305,471113,0
6111,2006,239.29149460117029,473899,0
6111,2007,244.4730353190889,474899,0
6111,2008,248.39006439742408,478280,0
6113,2005,263.6018557570645,113808,0
6113,2006,234.58041897953223,116378,0
6113,2007,230.6188271862832,119678,0
6113,2008,229.1919955311668,121732,0
6115,2005,489.93783584448425,37964,0
6115,2006,422.10954866748256,40037,0
6115,2007,442.71597691028273,40884,0
6115,2008,409.0668463352423,41558,0
8001,2005,300.62360764892463,241498,0
8001,2006,280.662929878689,247628,0
8001,2007,281.830632456439,252634,0
8001,2008,301.4361863085124,257766,0
8003,2005,404.26726558113415,8905,0
8003,2006,428.55531746926806,8867,0
8003,2007,408.16326530612247,8820,0
8003,2008,279.6420581655481,8940,0
8005,2005,242.2277613811876,326965,0
8005,2006,232.2416764946022,330690,0
8005,2007,251.20399548130092,336380,0
8005,2008,253.2259289331799,342382,0
8007,2005,379.96059667886294,7106,0
8007,2006,229.66765738989463,7402,0
8007,2007,367.21311475409834,7625,0
8007,2008,264.8305084745763,7552,0
8009,2005,285.4986381386802,2016,1
8009,2006,283.78727011388344,1986,1
8009,2007,246.8831008517467,1946,1
8009,2008,834.6374543557641,1917,0
8011,2005,327.8688524590164,3965,0
8011,2006,408.4758743936687,3917,0
8011,2007,265.6748140276302,3764,0
8011,2008,403.327451474666,3967,0
8013,2005,192.9657690751856,182934,0
8013,2006,205.19983973838373,184698,0
8013,2007,207.49001420797254,186515,0
8013,2008,214.34916042146472,188011,0
8014,2005,181.32998570282805,28677,0
8014,2006,198.19641264493112,30273,0
8014,2007,202.90940875319973,32034,0
8014,2008,187.4527588813303,33075,0
8015,2005,255.24673851389676,10578,0
8015,2006,423.01184433164127,10638,0
8015,2007,360.3770097948623,10822,0
8015,2008,329.57978577313924,10923,0
8017,2005,285.4986381386802,1051,1
8017,2006,283.78727011388344,1027,1
8017,2007,246.8831008517467,1001,1
8017,2008,299.7463684574591,1016,1
8019,2005,316.65611146295123,6316,0
8019,2006,303.7569944044764,6255,0
8019,2007,368,6250,0
8019,2008,335.89251439539345,6252,0
8021,2005,320.0731595793324,4374,0
8021,2006,206.46937370956644,4359,1
8021,2007,230.84025854108958,4332,0
8021,2008,274.72527472527474,4368,0
8023,2005,285.4986381386801,1976,1
8023,2006,570.8354955889984,1927,0
8023,2007,246.8831008517467,1937,1
8023,2008,630.9148264984227,1902,0
8025,2005,268.0965147453083,4103,0
8025,2006,254.15896487985214,4328,0
8025,2007,266.0164043449346,4511,0
8025,2008,247.07996406109615,4452,0
8027,2005,531.0457516339869,2448,0
8027,2006,615.7635467980296,2436,0
8027,2007,399.2015968063872,2505,0
8027,2008,299.7463684574591,2477,1
8029,2005,355.61005518087063,16310,0
8029,2006,375.68926861782705,16503,0
8029,2007,351.7138599105812,16775,0
8029,2008,401.91053122087607,17168,0
8031,2005,362.80313156387245,356116,0
8031,2006,350.2254213347265,361767,0
8031,2007,342.1700096133479,368238,0
8031,2008,353.4131854184534,376613,0
8033,2005,285.4986381386801,1066,1
8033,2006,283.78727011388344,1144,1
8033,2007,246.8831008517467,1146,1
8033,2008,299.7463684574591,1198,1
8035,2005,138.4335154826958,150975,0
8035,2006,149.6590047991917,158360,0
8035,2007,134.99790205963018,164447,0
8035,2008,141.25467386788534,168490,0
8037,2005,133.71015285501565,32907,0
8037,2006,136.5836277799222,33679,0
8037,2007,148.29030006978368,34392,0
8037,2008,148.40182648401827,35040,0
8039,2005,195.49634349431614,13811,0
8039,2006,264.75849731663686,13975,0
8039,2007,208.09414466130883,13936,0
8039,2008,339.72680302923067,14129,0
8041,2005,273.8282697295295,345472,0
8041,2006,269.9640987200658,354862,0
8041,2007,280.8541763797729,358193,0
8041,2008,273.40347483451535,363931,0
8043,2005,485.43689320388347,29664,0
8043,2006,362.89103188736937,29761,0
8043,2007,412.9318158928391,29787,0
8043,2008,405.3465545542863,29851,0
8045,2005,242.96219508244516,30869,0
8045,2006,294.19051158181594,32292,0
8045,2007,241.97162061239732,33475,0
8045,2008,233.341975628727,34713,0
8047,2005,256.8493150684931,3504,1
8047,2006,310.29619181946407,3545,0
8047,2007,246.8831008517467,3577,1
8047,2008,524.5720596355604,3622,0
8049,2005,214.36227224008573,9330,0
8049,2006,282.01378734071443,9574,0
8049,2007,195.15201314708298,9736,0
8049,2008,212.37864077669903,9888,0
8051,2005,198.86646117132346,10057,0
8051,2006,194.9317738791423,10260,0
8051,2007,221.13258340544178,10401,0
8051,2008,209.30453810293977,10511,0
8053,2005,285.4986381386801,536,1
8053,2006,0,543,0
8053,2007,246.8831008517467,517,1
8053,2008,299.7463684574591,518,1
8055,2005,493.7052579609973,4051,0
8055,2006,498.87752556747324,4009,0
8055,2007,759.6859964547987,3949,0
8055,2008,534.8955680081508,3926,0
8057,2005,285.4986381386802,865,1
8057,2006,283.7872701138835,889,1
8057,2007,246.8831008517467,846,1
8057,2008,299.7463684574591,854,1
8059,2005,255.11219730309963,326523,0
8059,2006,274.9695242110666,327309,0
8059,2007,275.7648831036305,329266,0
8059,2008,279.63885260589024,331499,0
8061,2005,0,789,0
8061,2006,283.78727011388344,777,1
8061,2007,246.8831008517467,760,1
8061,2008,299.7463684574591,747,1
8063,2005,209.68756552736423,4769,0
8063,2006,482.4837423956367,4767,0
8063,2007,298.4438286079727,4691,0
8063,2008,326.79738562091507,4896,0
8065,2005,193.29896907216497,4656,1
8065,2006,363.4031637451903,4678,0
8065,2007,337.6952300548755,4738,0
8065,2008,336.1344537815126,4760,0
8067,2005,253.05778152678195,30823,0
8067,2006,272.4450357980105,31566,0
8067,2007,243.58253700580852,32022,0
8067,2008,233.54434269559337,32542,0
8069,2005,205.2399243249441,174430,0
8069,2006,208.71776407579097,177752,0
8069,2007,208.04399909257407,180731,0
8069,2008,214.5420290012905,183647,0
8071,2005,445.9805998439068,8969,0
8071,2006,307.86146234194615,9095,0
8071,2007,512.5967935434617,9169,0
8071,2008,588.7483645878762,9172,0
8073,2005,290.5287623474724,3442,0
8073,2006,268.0166765932102,3358,1
8073,2007,478.0400358530027,3347,0
8073,2008,332.02535466344705,3313,0
8075,2005,324.0740740740741,12960,0
8075,2006,297.12021941185435,13126,0
8075,2007,253.37208435799985,13419,0
8075,2008,289.1244717918304,13489,0
8077,2005,347.38796075311586,75420,0
8077,2006,352.2205206738132,78360,0
8077,2007,371.72440867602313,81512,0
8077,2008,368.8149143992481,84053,0
8079,2005,285.4986381386801,505,1
8079,2006,283.78727011388344,501,1
8079,2007,246.8831008517467,502,1
8079,2008,299.7463684574591,491,1
8081,2005,346.10947314446867,7801,0
8081,2006,365.46943919344676,7935,0
8081,2007,420.11614975905104,8093,0
8081,2008,256.5042139978014,8187,0
8083,2005,565.5708731000353,14145,0
8083,2006,458.84315906562847,14384,0
8083,2007,440.1347912798294,14541,0
8083,2008,430.35726484049457,14639,0
8085,2005,342.57981633915404,21017,0
8085,2006,306.53476382889784,21531,0
8085,2007,413.0932602936554,22271,0
8085,2008,315.9003159003159,22792,0
8087,2005,249.5894909688013,15225,0
8087,2006,292.3406743324888,15393,0
8087,2007,384.46500716799164,15346,0
8087,2008,267.1009771986971,15350,0
8089,2005,473.7961709533939,10342,0
8089,2006,548.75061244488,10205,0
8089,2007,368.0493385059186,10053,0
8089,2008,538.5459259998005,10027,0
8091,2005,285.4986381386801,2596,1
8091,2006,283.7872701138835,2613,1
8091,2007,246.8831008517467,2735,1
8091,2008,299.7463684574591,2813,1
8093,2005,272.4795640326975,11010,0
8093,2006,318.06615776081424,11004,0
8093,2007,288.8086642599278,11080,0
8093,2008,262.6573679920297,11041,0
8095,2005,285.4986381386801,2295,1
8095,2006,283.7872701138835,2272,1
8095,2007,246.8831008517467,2242,1
8095,2008,299.7463684574591,2241,1
8097,2005,198.64559819413094,11075,0
8097,2006,134.06023773348826,11189,0
8097,2007,176.24250969333804,11348,0
8097,2008,213.96781923998628,11684,0
8099,2005,356.9957435122889,7283,0
8099,2006,408.91144952058653,7092,0
8099,2007,390.11703511053315,6921,0
8099,2008,420.5336426914153,6896,0
8101,2005,418.6393637614572,85754,0
8101,2006,381.5258736597754,87019,0
8101,2007,450.4403053985271,88802,0
8101,2008,480.8818771129235,89627,0
8103,2005,310.47135196161446,3543,0
8103,2006,242.84943335132215,3706,1
8103,2007,385.60411311053986,3890,0
8103,2008,276.6599597585513,3976,0
8105,2005,362.21385105766444,6902,0
8105,2006,398.75941515285774,6771,0
8105,2007,315.647076506839,6653,0
8105,2008,449.43820224719104,6675,0
8107,2005,273.69826435246995,14980,0
8107,2006,222.35301811523118,15291,0
8107,2007,191.22896481387048,15688,0
8107,2008,223.72754956186688,16091,0
8109,2005,320.25620496397113,3747,0
8109,2006,266.3825253063399,3754,0
8109,2007,347.7795612627073,3738,0
8109,2008,321.19914346895075,3736,0
8111,2005,0,447,0
8111,2006,283.7872701138835,470,1
8111,2007,246.88310085174666,464,1
8111,2008,0,456,0
8113,2005,168.50777008050926,5341,1
8113,2006,244.8672066302505,5309,0
8113,2007,165.2892561983471,5445,1
8113,2008,167.00686583781777,5389,1
8115,2005,285.4986381386801,1365,1
8115,2006,283.78727011388344,1325,1
8115,2007,246.8831008517467,1318,1
8115,2008,299.7463684574591,1329,1
8117,2005,167.1891327063741,19140,0
8117,2006,148.7332034054775,19498,0
8117,2007,126.16704516780217,19815,0
8117,2008,129.41117913493602,20091,0
8119,2005,376.5165248919258,14342,0
8119,2006,300.93700841255725,14621,0
8119,2007,296.2962962962963,14850,0
8119,2008,411.63371347594307,14819,0
8121,2005,285.4986381386801,2701,1
8121,2006,283.7872701138835,2706,1
8121,2007,246.8831008517467,2665,1
8121,2008,299.7463684574591,2612,1
8123,2005,256.95124708009945,132710,0
8123,2006,251.6144045610565,137512,0
8123,2007,245.13440005651515,141555,0
8123,2008,271.01395168761496,144642,0
8125,2005,489.82667671439333,5308,0
8125,2006,375.72797294758595,5323,0
8125,2007,169.7152555157458,5303,1
8125,2008,281.1621368322399,5335,0
9001,2005,242.1687727151471,528557,0
9001,2006,254.7558841427691,529134,0
9001,2007,234.60189341077964,530260,0
9001,2008,235.2328636791843,533939,0
9003,2005,311.3587279486287,519979,0
9003,2006,290.4360163544273,524384,0
9003,2007,293.1077957952492,527451,0
9003,2008,294.2697617528587,529786,0
9005,2005,271.59775314586034,113403,0
9005,2006,291.6856452121509,114164,0
9005,2007,298.8308896772277,114446,0
9005,2008,280.3517934654451,114499,0
9007,2005,255.1534955020372,99156,0
9007,2006,261.09921770272706,99962,0
9007,2007,289.98505231689086,100350,0
9007,2008,277.1403879965432,100671,0
9009,2005,308.227799174227,504497,0
9009,2006,304.2568423371331,508452,0
9009,2007,299.88876355510894,511523,0
9009,2008,299.82672351692855,513630,0
9011,2005,274.84722264449243,164455,0
9011,2006,288.4783671400206,165697,0
9011,2007,297.35337402591136,165796,0
9011,2008,289.2388765794359,166990,0
9013,2005,208.66843455201496,92012,0
9013,2006,196.68748186283466,93041,0
9013,2007,212.63182638985353,93589,0
9013,2008,221.9333565834945,94623,0
9015,2005,311.7348972271252,70252,0
9015,2006,320.01347425154745,71247,0
9015,2007,299.6098104793757,71760,0
9015,2008,339.9001109877914,72080,0
10001,2005,386.89067676289636,84520,0
10001,2006,404.1444845154273,87345,0
10001,2007,394.0031386690707,89847,0
10001,2008,412.56640250805543,91864,0
10003,2005,337.3516640278409,318955,0
10003,2006,343.97927416018985,321531,0
10003,2007,338.30796538992,323374,0
10003,2008,353.3840598876798,325142,0
10005,2005,434.80815559081026,102114,0
10005,2006,433.83947939262475,105108,0
10005,2007,409.1348657293759,107544,0
10005,2008,447.04892854530823,109384,0
11001,2005,513.1923464249749,372375,0
11001,2006,490.1169452905637,377869,0
11001,2007,463.52303636330385,382721,0
11001,2008,462.96296296296293,388584,0
12001,2005,289.52436225499247,151628,0
12001,2006,282.7127574131782,155635,0
12001,2007,274.5619029543873,158070,0
12001,2008,298.9273782310533,159236,0
12003,2005,449.58677685950414,15125,0
12003,2006,490.006447453256,15510,0
12003,2007,606.8188927119174,15985,0
12003,2008,518.0069067587568,16216,0
12005,2005,441.5925626515764,98960,0
12005,2006,471.2862642378061,100788,0
12005,2007,450.0199123855038,100440,0
12005,2008,433.81148558097976,100735,0
12007,2005,427.1607677798735,18026,0
12007,2006,493.6104864805572,18233,0
12007,2007,450.8419337316676,18410,0
12007,2008,482.2280017338535,18456,0
12009,2005,421.94789918187706,302644,0
12009,2006,430.86590357990247,306824,0
12009,2007,394.87055407694163,309975,0
12009,2008,406.20443477393206,310681,0
12011,2005,347.9529514973229,1048705,0
12011,2006,355.072822277109,1051052,0
12011,2007,337.24920865820457,1042849,0
12011,2008,334.50451399193895,1044530,0
12013,2005,455.1988500239578,8348,0
12013,2006,412.05556863668477,8494,0
12013,2007,543.1642205015602,8653,0
12013,2008,389.9977058958477,8718,0
12015,2005,469.79865771812075,78970,0
12015,2006,466.48387777129886,80603,0
12015,2007,445.94858762584306,81848,0
12015,2008,433.18811686233977,81258,0
12017,2005,585.183219834321,67842,0
12017,2006,577.7392933694834,70447,0
12017,2007,565.1908904527069,72188,0
12017,2008,609.6886578554444,72332,0
12019,2005,382.0411064384292,101298,0
12019,2006,363.31205407435226,106520,0
12019,2007,388.5726795096322,109632,0
12019,2008,343.0022146599687,111078,0
12021,2005,293.1707404809439,166797,0
12021,2006,312.6366677304587,169206,0
12021,2007,277.63770652270637,168565,0
12021,2008,297.25591521328266,167196,0
12023,2005,507.2736056685813,37258,0
12023,2006,521.9927842173946,39081,0
12023,2007,534.0284983928526,39511,0
12023,2008,554.1763835602698,39879,0
12027,2005,427.26135889954145,19192,0
12027,2006,451.7221908526256,19481,0
12027,2007,422.7791361043195,19632,0
12027,2008,410.86744389091467,19471,0
12029,2005,639.4277663379213,9227,0
12029,2006,566.3345568956476,9535,0
12029,2007,708.7763185324161,9594,0
12029,2008,661.8407445708376,9670,0
12031,2005,440.24592913932605,512668,0
12031,2006,445.8909682668837,522325,0
12031,2007,451.97014807025363,529681,0
12031,2008,449.0807351117731,533089,0
12033,2005,474.2976638317196,178369,0
12033,2006,450.0160720025715,180438,0
12033,2007,473.18523662061745,178577,0
12033,2008,460.88388536356433,177919,0
12035,2005,376.0651211500928,42014,0
12035,2006,369.25070179226947,46310,0
12035,2007,438.87021118112455,49673,0
12035,2008,395.1558998152007,50866,0
12037,2005,543.8259756877799,6252,0
12037,2006,452.17867909016167,7298,0
12037,2007,428.38018741633203,7470,0
12037,2008,458.6537164440847,7413,0
12039,2005,496.25953633064216,27002,0
12039,2006,554.4466622310933,27054,0
12039,2007,540.0277311537619,27406,0
12039,2008,505.92656837236194,27672,0
12041,2005,381.6793893129771,9170,0
12041,2006,625.1324433142614,9438,0
12041,2007,464.5401052957572,9687,0
