"est_sdid_eq","est_sdid_wt","est_did_eq","est_did_wt","est_plac_wt","true_att_equal","true_att_weighted","config","gamma_trend","N1","gamma","hhi","sim"
1.06911210921409,1.50977545571372,1.03156735198774,1.45052237328435,0.194275811275896,1,1.50268208308838,1,0,20,0.5,0.15,84
0.959320733204159,1.78583448950279,1.00861117417417,1.75175241253155,0.0598268359576005,1,1.62416021423121,1,0,20,0.5,0.15,85
1.01033491980253,1.90128822057557,1.19448657901331,2.10534474916821,-0.0311053300317407,1,1.81853015863355,1,0,20,0.5,0.15,86
1.09207922769132,2.04838000146537,1.02934912764479,2.10116821951027,0.198596607543036,1,1.9483641439319,1,0,20,0.5,0.15,87
1.12966615157193,3.58059714651354,1.0350732734703,3.11540048330787,0.104628515508498,1,3.3819290139825,1,0,20,0.5,0.15,88
1.09231035712671,1.62061676873578,1.15348767575853,1.6816255310847,0.169025958420369,1,1.703084436908,1,0,20,0.5,0.15,89
1.01805265536379,1.24723759725236,0.948811296149419,1.27692082196093,-0.155128165407785,1,1.2928343574171,1,0,20,0.5,0.15,90
1.04838753760768,2.73837648552705,1.06703941677908,2.91352603473479,-0.180191833592242,1,2.80950381464217,1,0,20,0.5,0.15,91
0.97821807768835,1.46613636585879,0.785533761043001,1.19708503314604,-0.0968262411637236,1,1.42343962691191,1,0,20,0.5,0.15,92
0.979221351645409,1.37343822878628,0.924801678407629,1.30333955894851,-0.0822487913855159,1,1.48715663043609,1,0,20,0.5,0.15,93
0.96079916532203,2.15914058525384,1.30699639008817,2.99227156702401,0.288187573838216,1,2.15420039195899,1,0,20,0.5,0.15,94
1.04168327260487,2.74349179013764,0.92183673712394,2.50195348106055,-0.313060806401322,1,2.69293075475101,1,0,20,0.5,0.15,95
0.985769727572339,1.54591135598696,1.12871366747334,1.76085027922237,-0.00977959092037748,1,1.43853929753176,1,0,20,0.5,0.15,96
0.937536622100688,1.40196189565166,0.985964621689164,1.34330626325276,-0.132824641824673,1,1.51637457426034,1,0,20,0.5,0.15,97
0.93101953615476,2.43395754785234,0.955358004478764,2.75638809904335,0.0439493239454956,1,2.4188428591739,1,0,20,0.5,0.15,98
0.992250960488644,2.26675834803776,1.07482022120369,2.46824916238335,0.204959902056703,1,2.20289247674217,1,0,20,0.5,0.15,99
0.974880555220582,1.40368244435991,1.00206024038454,1.43556621571978,0.0938160794217981,1,1.38896146316972,1,0,20,0.5,0.15,100
0.940648753780522,1.28587427820617,0.857959500496546,1.218332445905,0.02165282841024,1,1.25549389063138,1,0,20,0.5,0.15,101
0.980469061104722,1.84393790552898,0.964265833086386,1.8365702086779,0.0132026148598534,1,1.86906836609228,1,0,20,0.5,0.15,102
0.902994766753636,2.24214957172894,0.689679082685506,1.74925830021732,-0.117299807030344,1,2.43857782792937,1,0,20,0.5,0.15,103
1.19394930381228,2.02441858686083,1.26148688278954,2.25334840161546,-0.0714500451822663,1,1.81313846692132,1,0,20,0.5,0.15,104
1.06223365865071,2.08898662873565,0.981124755249337,2.1630362413697,0.000809363056206519,1,1.86409609958209,1,0,20,0.5,0.15,105
1.09319223002449,2.26156746816893,0.962543278730632,2.69696918707485,-0.0306180790686491,1,2.05126458864652,1,0,20,0.5,0.15,106
0.970468895929273,1.38581835115713,1.1550140321607,1.55550055968456,0.0310098337442138,1,1.49538446411115,1,0,20,0.5,0.15,107
1.06129042083827,2.19226631361401,1.18052545282753,2.60035138682759,0.294131468478215,1,2.1298589828685,1,0,20,0.5,0.15,108
