"est_unwt","est_wt","se_boot_unwt","se_jk_unwt","se_plac_unwt","se_boot_wt","se_jk_wt","se_plac_wt","true_att_equal","true_att_weighted","config","N1","gamma","hhi","sim"
1.14232514015446,1.0476469973239,0.0972645715048058,0.0731404677446648,0.187622040604558,0.110408028457938,0.0534111758703907,0.143518471364992,1,1,1,5,0,0.3,15
1.08938913608218,0.959030274291264,0.260030143942429,0.232365373544731,0.152746106490198,0.186498796804751,0.174409248164451,0.145060409070158,1,1,1,5,0,0.3,16
0.939792500378762,1.06970300417908,0.202032711438187,0.216258431427376,0.137674008281448,0.175857143559517,0.203096965118527,0.154368812422545,1,1,1,5,0,0.3,17
0.975820918099362,0.914513787636198,0.203437007185261,0.21569937060642,0.15981778966926,0.2518637247067,0.36350873300361,0.160597161798716,1,1,1,5,0,0.3,18
1.07190826745363,1.00105530228722,0.203219343601364,0.222015848316307,0.180227956331491,0.260531773811263,0.298599618688928,0.220894082884815,1,1,1,5,0,0.3,19
0.859918834074054,0.850856468202984,0.137654442248642,0.135899963661688,0.175401037511859,0.164618240872035,0.102510456692694,0.182818327015887,1,1,1,5,0,0.3,20
0.811149585408393,0.686475459425469,0.122081734452423,0.132704226751969,0.167714869885234,0.153434338041405,0.194187230328815,0.135032886661385,1,1,1,5,0,0.3,21
0.926882772051699,0.931721692644687,0.150015733017153,0.153775229827159,0.208108492473182,0.126855744411291,0.0812761911120667,0.156340305607848,1,1,1,5,0,0.3,22
0.895765634753835,0.962914560383293,0.21678052027757,0.223773824609523,0.157771077925485,0.262425348912976,0.35941127448013,0.16224864454744,1,1,1,5,0,0.3,23
0.957571092562134,0.978499951148204,0.143710951691104,0.157256044712765,0.130269830765995,0.156677199421234,0.160737086478194,0.178987815713206,1,1,1,5,0,0.3,24
0.855700453201483,0.935152887149429,0.134810491676107,0.160297557989367,0.172055413938102,0.120916938506343,0.0874230298756307,0.148648762610053,1,1,1,5,0,0.3,25
0.980732632447272,1.01177577216163,0.19714223795107,0.214748660895651,0.178262242849011,0.253469667119137,0.273478502672256,0.178740386478928,1,1,1,5,0,0.3,26
0.891005177516677,0.859048494872317,0.14147722544495,0.131866324905806,0.143948752086799,0.171725207527767,0.156766373541138,0.164092513728139,1,1,1,5,0,0.3,27
0.966550738373156,0.84068840457123,0.131396522256813,0.155357882098182,0.132326472014422,0.173157509067637,0.1775385967295,0.144734561125053,1,1,1,5,0,0.3,28
1.00902626404905,1.15536642266933,0.174277010682255,0.17847057354037,0.184628486778799,0.1910632806225,0.314586716380617,0.160646311097361,1,1,1,5,0,0.3,29
0.882866649446107,0.960585401400757,0.150180884718013,0.124849866143756,0.146377913011637,0.131393321859688,0.0697024775751769,0.150731396255246,1,1,1,5,0,0.3,30
0.898503828338421,0.680115668831585,0.245228297227854,0.234389825973441,0.133760522037936,0.251702686733136,0.171548120135389,0.167889241266552,1,1,1,5,0,0.3,31
0.903596514719104,1.07073179000335,0.194073721584357,0.200021032329883,0.137853085851509,0.245441826134381,0.349825724732059,0.188474432883794,1,1,1,5,0,0.3,32
1.08444285897328,1.15212614685031,0.167513121130409,0.185044588596865,0.153211288340032,0.19648815843283,0.227803800704059,0.139007790080411,1,1,1,5,0,0.3,33
1.52784594718512,1.39127630200821,0.13356834199073,0.102149664265829,0.141052062523129,0.124599901127778,0.171623479751852,0.159277855166261,1,1,1,5,0,0.3,34
0.796961984666798,0.774308382001119,0.233302477700456,0.216613662196986,0.155899286327376,0.226875180809181,0.267449273436188,0.151257104879268,1,1,1,5,0,0.3,35
