fips,pct_urban
18035,0.7718809222323257
18037,0.5075318102604502
18049,0.3507870992512958
18041,0.6321621287638506
18043,0.7967228941510901
18045,0.3404872389791183
18051,0.4638092111154225
18047,0.11140468662017586
29167,0.3113016668272473
29185,0
18053,0.7108662451292446
18055,0.25156037991858887
18057,0.9436462237178996
29169,0.5596855033094846
29171,0
29173,0.0389495426379463
29177,0.24780795096620414
29175,0.5482411269379083
29179,0
37079,0
37069,0.1468186542173246
37071,0.8035237716293198
37073,0
37075,0
37077,0.45250016690032713
37091,0.3136324942235194
37087,0.44559251981841586
37089,0.6672943601274124
37081,0.8730564325581586
37083,0.4529447258232616
37085,0.44079073579936867
37107,0.5499453735608034
37093,0.5684954847503834
37095,0
37097,0.6208784661025986
37099,0.26910183506741825
37101,0.47963026563554756
37103,0
37105,0.5723568243873778
37129,0.9778503653776885
37109,0.4544687919248706
37113,0.19989977006072754
37115,0.0938162203814294
37117,0.21877167924913282
37119,0.989345691953703
37123,0.23163536945103963
37121,0.17356698119263111
37125,0.493421872698222
37127,0.5243739565943238
48023,0
37111,0.2969819539514624
37131,0.1063396533779809
37133,0.736510811601377
37135,0.7146807572439667
48001,0.329364672072257
48007,0.7273944209344503
48003,0.834979034221561
48005,0.5691763377165182
48009,0.11011707532582284
48011,0
48015,0.33655910194601824
48017,0.7124912770411723
48019,0
48021,0.3614755092960861
48013,0.39288815657633985
47179,0.7357841582709242
47187,0.806138157679248
47181,0
47183,0.3299448902087319
47189,0.6153272569368294
48025,0.5702269231976398
48027,0.848137702064564
48031,0
48035,0.18784318032066769
48039,0.7747137300984143
48043,0.6513214904679376
48045,0
48047,0.6824034334763949
48029,0.9546091523484449
48041,0.8793642321568789
48033,0
48037,0.6457516339869281
48051,0.2334322453016815
48049,0.5959953813047814
48069,0.5424212354254527
48059,0.2782043709391612
48053,0.4432748538011696
48055,0.5770766563337362
48057,0.5526869650624386
48061,0.9157919354044607
48063,0.3852108700911217
48065,0.04804270462633452
48067,0.25988051470588236
48085,0.9475727336289419
48071,0.5427968999316162
48073,0.3695151932343397
48075,0.6685129953131658
48077,0.25399925595238093
48079,0
48081,0
48083,0.48454187745924676
48087,0
48089,0.37386222094471594
48091,0.5385445091820931
48093,0.2853871475597538
48095,0
48097,0.409657361396571
48103,0.8930285714285714
48099,0.8057648432111212
18171,0.22896097790314998
18173,0.7069309252961182
18175,0.23154766117047626
18177,0.6695009939492433
18179,0.4943913735707049
18181,0.32033437487318916
18183,0.2883575633785895
19001,0
19017,0.35512440270225737
19005,0.2603628750872296
19003,0
19013,0.8651918529254711
19011,0.19343457585519253
19009,0
19007,0.4174749747807868
19015,0.49365163840948834
19019,0.31462925851703405
19035,0.38618290258449306
19021,0.5609081934846989
19023,0
19025,0
