omega,weighting
5.44520954343745e-4,Population weighted
6.364034722584919e-4,Population weighted
5.506693818967401e-4,Population weighted
5.877023525761119e-4,Population weighted
6.27012998713662e-4,Population weighted
6.247470477965212e-4,Population weighted
5.842178169833017e-4,Population weighted
6.075583744318317e-4,Population weighted
5.340674319226095e-4,Population weighted
6.100709899173124e-4,Population weighted
6.037934338727163e-4,Population weighted
5.512372544680737e-4,Population weighted
5.767349748327615e-4,Population weighted
6.242782476198366e-4,Population weighted
5.897575208510611e-4,Population weighted
6.148112557862436e-4,Population weighted
5.878637705591523e-4,Population weighted
6.079106370881031e-4,Population weighted
5.728447372674816e-4,Population weighted
5.899856723093988e-4,Population weighted
4.8256907548159766e-4,Population weighted
6.301764726569291e-4,Population weighted
6.359077704290681e-4,Population weighted
6.284961543680944e-4,Population weighted
5.772601640195106e-4,Population weighted
6.273184664162321e-4,Population weighted
6.160251546333222e-4,Population weighted
5.831974601428234e-4,Population weighted
6.239685963484443e-4,Population weighted
6.286949123208807e-4,Population weighted
5.490349446135924e-4,Population weighted
5.877226791461566e-4,Population weighted
5.565227109330432e-4,Population weighted
6.235966760973196e-4,Population weighted
6.020995536266018e-4,Population weighted
5.484258608412223e-4,Population weighted
5.347953954179759e-4,Population weighted
5.799071078720181e-4,Population weighted
5.768333775250217e-4,Population weighted
6.083011718265883e-4,Population weighted
4.914709288923233e-4,Population weighted
4.8256907548159766e-4,Population weighted
6.084911762379577e-4,Population weighted
5.730469578964049e-4,Population weighted
6.544674674916787e-4,Population weighted
6.20313951200969e-4,Population weighted
6.140225255538945e-4,Population weighted
6.351302955507098e-4,Population weighted
5.013842809636173e-4,Population weighted
6.02231174113155e-4,Population weighted
5.840929622492629e-4,Population weighted
6.10980165523994e-4,Population weighted
6.194810332304456e-4,Population weighted
6.048623841564292e-4,Population weighted
6.578774467559197e-4,Population weighted
5.925978511181246e-4,Population weighted
6.433531729593565e-4,Population weighted
6.121510199395266e-4,Population weighted
6.221521212122628e-4,Population weighted
6.293675122844665e-4,Population weighted
5.71676754642296e-4,Population weighted
5.709080355205662e-4,Population weighted
6.211974951991677e-4,Population weighted
6.581452996548491e-4,Population weighted
6.191234173278849e-4,Population weighted
5.905415206780064e-4,Population weighted
5.813805593628321e-4,Population weighted
6.281795017758089e-4,Population weighted
5.857103550016831e-4,Population weighted
6.147033550894733e-4,Population weighted
6.425106865094185e-4,Population weighted
6.840512461919544e-4,Population weighted
6.314051925580485e-4,Population weighted
6.24504141898183e-4,Population weighted
6.27764577516777e-4,Population weighted
6.484240133730233e-4,Population weighted
6.437798804715256e-4,Population weighted
5.877961228764836e-4,Population weighted
5.819953780072462e-4,Population weighted
5.846361003484715e-4,Population weighted
5.274931291476778e-4,Population weighted
6.555133193779533e-4,Population weighted
5.657891794213891e-4,Population weighted
6.829620691209124e-4,Population weighted
6.552081521071694e-4,Population weighted
5.899491464352659e-4,Population weighted
5.683380997643933e-4,Population weighted
6.656560198614127e-4,Population weighted
6.106488447220872e-4,Population weighted
6.722539206152132e-4,Population weighted
6.70697966409312e-4,Population weighted
6.699534992304917e-4,Population weighted
6.135638693379167e-4,Population weighted
6.326123363139211e-4,Population weighted
6.078306276528852e-4,Population weighted
5.67800233106975e-4,Population weighted
6.222438527657828e-4,Population weighted
