omega,weighting
8.854093276929862e-4,Population weighted
6.534613776739132e-4,Population weighted
4.676866790350347e-4,Population weighted
5.944999809796272e-4,Population weighted
8.157346202422917e-4,Population weighted
7.104004147032036e-4,Population weighted
7.103377803122768e-4,Population weighted
5.596869322969243e-4,Population weighted
7.41898096459458e-4,Population weighted
6.447015977654255e-4,Population weighted
6.611709080532063e-4,Population weighted
7.789532676217783e-4,Population weighted
5.659106418759832e-4,Population weighted
5.08462954248913e-4,Population weighted
9.023250448427105e-4,Population weighted
7.967166346278933e-4,Population weighted
3.1000021914265525e-4,Population weighted
6.620549231934617e-4,Population weighted
6.108001771390081e-4,Population weighted
5.484179429096696e-4,Population weighted
5.113079121698478e-4,Population weighted
6.028072440129843e-4,Population weighted
7.318193087201481e-4,Population weighted
4.657469844446215e-4,Population weighted
6.522948228796465e-4,Population weighted
6.475517504063999e-4,Population weighted
3.2544156323202297e-4,Population weighted
6.041128887829804e-4,Population weighted
7.161100114941202e-4,Population weighted
6.417513801986115e-4,Population weighted
4.0343607556854206e-4,Population weighted
6.676459985231995e-4,Population weighted
7.674916063550526e-4,Population weighted
7.518169395904154e-4,Population weighted
3.574939279478581e-4,Population weighted
5.544449456978425e-4,Population weighted
6.126195688211958e-4,Population weighted
4.276868880343187e-4,Population weighted
6.987769924486989e-4,Population weighted
5.503931439713077e-4,Population weighted
8.31359826280523e-4,Population weighted
5.721852670701323e-4,Population weighted
8.72149487076289e-4,Population weighted
6.816668193578918e-4,Population weighted
6.479650461506962e-4,Population weighted
6.516962698457974e-4,Population weighted
5.511116048560669e-4,Population weighted
6.691648158966551e-4,Population weighted
5.167504406437855e-4,Population weighted
9.076263052725284e-4,Population weighted
5.884003600944539e-4,Population weighted
4.0022279830837366e-4,Population weighted
5.494014048426104e-4,Population weighted
6.630202078368634e-4,Population weighted
3.5192806205975853e-4,Population weighted
5.100793516999255e-4,Population weighted
6.162519802787568e-4,Population weighted
5.93356212289071e-4,Population weighted
4.3517231455405224e-4,Population weighted
6.58486332008593e-4,Population weighted
5.960423369180633e-4,Population weighted
6.556006169412758e-4,Population weighted
5.471356126996609e-4,Population weighted
5.092505804848239e-4,Population weighted
6.605189373303526e-4,Population weighted
7.626388876103464e-4,Population weighted
6.934679261495189e-4,Population weighted
7.388986466657019e-4,Population weighted
6.135038526489402e-4,Population weighted
6.092508619784662e-4,Population weighted
6.111593260050318e-4,Population weighted
8.313125278576001e-4,Population weighted
7.586032609517453e-4,Population weighted
9.245085529172881e-4,Population weighted
7.206983306055274e-4,Population weighted
6.885261091351796e-4,Population weighted
6.425704006170791e-4,Population weighted
6.742192101683638e-4,Population weighted
6.492894586019979e-4,Population weighted
6.679439608749498e-4,Population weighted
7.579603928631294e-4,Population weighted
6.48510404778179e-4,Population weighted
9.99171646051245e-4,Population weighted
6.058724575068076e-4,Population weighted
6.512400977928512e-4,Population weighted
6.04709896600042e-4,Population weighted
6.859202792829214e-4,Population weighted
6.812292368751856e-4,Population weighted
5.937652750542009e-4,Population weighted
6.881872205155896e-4,Population weighted
6.53725918229317e-4,Population weighted
5.643882498972007e-4,Population weighted
8.181143062106e-4,Population weighted
7.338904613990503e-4,Population weighted
6.966525290898152e-4,Population weighted
6.613567937779677e-4,Population weighted
5.942308029111078e-4,Population weighted
6.720623589674989e-4,Population weighted
6.568952926981357e-4,Population weighted
6.142186202972837e-4,Population weighted
7.773104981276521e-4,Population weighted
6.836800956904223e-4,Population weighted
7.03011042572046e-4,Population weighted
8.339753287836333e-4,Population weighted
6.820717629463591e-4,Population weighted
7.018489693232816e-4,Population weighted
6.431806943281501e-4,Population weighted
7.903664908760869e-4,Population weighted
7.382456497706986e-4,Population weighted
5.670551843514113e-4,Population weighted
6.475886022122546e-4,Population weighted
7.058103027249492e-4,Population weighted
6.982687966792937e-4,Population weighted
5.550085796208811e-4,Population weighted
4.3036534914179007e-4,Population weighted
5.593438183903714e-4,Population weighted
6.993822429568249e-4,Population weighted
7.385925567335994e-4,Population weighted
6.135855037309774e-4,Population weighted
6.39096841201148e-4,Population weighted
6.719274670730711e-4,Population weighted
6.800395449868519e-4,Population weighted
6.124557781772e-4,Population weighted
6.269581389368449e-4,Population weighted
6.50582101326586e-4,Population weighted
5.727385178707985e-4,Population weighted
6.747662453465834e-4,Population weighted
7.282418393043665e-4,Population weighted
8.401831023734166e-4,Population weighted
5.960470745111268e-4,Population weighted
6.618180535675127e-4,Population weighted
5.35976708109309e-4,Population weighted
6.552055326474234e-4,Population weighted
5.368947074137172e-4,Population weighted
5.988693154043153e-4,Population weighted
6.801524511026549e-4,Population weighted
4.936688665385159e-4,Population weighted
4.466572895623203e-4,Population weighted
4.914292502440035e-4,Population weighted
8.829377479244885e-4,Population weighted
4.574578455460934e-4,Population weighted
6.431193991297451e-4,Population weighted
5.365913388153651e-4,Population weighted
5.577337964835983e-4,Population weighted
4.852072001483015e-4,Population weighted
6.590736253778138e-4,Population weighted
5.560261335694308e-4,Population weighted
8.227215880406797e-4,Population weighted
6.194590787691527e-4,Population weighted
6.12789909948876e-4,Population weighted
6.429782756289534e-4,Population weighted
4.6030981394752743e-4,Population weighted
5.076470639848561e-4,Population weighted
6.046937268704722e-4,Population weighted
6.440789667701236e-4,Population weighted
6.832306110997496e-4,Population weighted
8.848256082265453e-4,Population weighted
4.5931091682679134e-4,Population weighted
4.6622330681949693e-4,Population weighted
3.9403168425737367e-4,Population weighted
5.129805898812993e-4,Population weighted
8.026147600373475e-4,Population weighted
7.007079044496101e-4,Population weighted
6.628897237791433e-4,Population weighted
6.090862372655589e-4,Population weighted
5.903861473063627e-4,Population weighted
3.1375389937349403e-4,Population weighted
6.020563420307887e-4,Population weighted
4.837769006419206e-4,Population weighted
4.546632858017675e-4,Population weighted
5.840569634092106e-4,Population weighted
6.535979042932781e-4,Population weighted
6.075152754421311e-4,Population weighted
7.907041762954484e-4,Population weighted
6.488356810899882e-4,Population weighted
4.971693216149584e-4,Population weighted
6.846551014232891e-4,Population weighted
5.281615051453196e-4,Population weighted
5.905901961566018e-4,Population weighted
6.894534382872909e-4,Population weighted
3.0920633977208874e-4,Population weighted
4.8129268657465235e-4,Population weighted
2.9326860343206133e-4,Population weighted
5.66915938490046e-4,Population weighted
4.960853440764566e-4,Population weighted
3.3357518214902597e-4,Population weighted
3.976942100852714e-4,Population weighted
4.846374499599481e-4,Population weighted
4.798941876250496e-4,Population weighted
5.788627517010335e-4,Population weighted
6.455542588617893e-4,Population weighted
6.952829029786896e-4,Population weighted
6.897049055802382e-4,Population weighted
3.8392427982559553e-4,Population weighted
5.828252297058348e-4,Population weighted
6.71913407035639e-4,Population weighted
7.611746041020469e-4,Population weighted
4.7209233701045233e-4,Population weighted
3.1553882722024963e-4,Population weighted
6.183590018389594e-4,Population weighted
6.996679921015845e-4,Population weighted
5.943348470002304e-4,Population weighted
3.809828772467843e-4,Population weighted
5.122068617993344e-4,Population weighted
5.954031970610598e-4,Population weighted
8.574095322714815e-4,Population weighted
6.496914053426014e-4,Population weighted
5.788619677554857e-4,Population weighted
5.560759776425653e-4,Population weighted
7.708175693855597e-4,Population weighted
6.534286266944002e-4,Population weighted
5.724351568713598e-4,Population weighted
4.1672575182359443e-4,Population weighted
6.495134908552251e-4,Population weighted
6.695567602996058e-4,Population weighted
6.116493495505956e-4,Population weighted
7.798110051566074e-4,Population weighted
4.088780763403587e-4,Population weighted
6.15004478239809e-4,Population weighted
7.007293815243231e-4,Population weighted
7.952037167129764e-4,Population weighted
7.370777260182104e-4,Population weighted
6.542966773305733e-4,Population weighted
5.369097779532671e-4,Population weighted
6.429594180786755e-4,Population weighted
6.584239301375952e-4,Population weighted
6.164219183206544e-4,Population weighted
5.370770445502408e-4,Population weighted
5.450838326098859e-4,Population weighted
7.354079574320088e-4,Population weighted
7.725878589822559e-4,Population weighted
6.043475505277786e-4,Population weighted
6.68443763746207e-4,Population weighted
5.730492179358542e-4,Population weighted
6.880330678703603e-4,Population weighted
6.464814566831512e-4,Population weighted
5.741668362862803e-4,Population weighted
5.877453340501365e-4,Population weighted
7.350623816860382e-4,Population weighted
5.982661612769819e-4,Population weighted
5.528608317739953e-4,Population weighted
5.469084465643795e-4,Population weighted
7.346104638353823e-4,Population weighted
6.584798622962454e-4,Population weighted
8.553062359421997e-4,Population weighted
5.027568067845079e-4,Population weighted
5.773003612153805e-4,Population weighted
5.941535743654376e-4,Population weighted
5.740013968620831e-4,Population weighted
6.013987014385959e-4,Population weighted
5.735759438328068e-4,Population weighted
7.360138770490912e-4,Population weighted
5.642081625903241e-4,Population weighted
6.786539076700157e-4,Population weighted
6.833490758276971e-4,Population weighted
3.8427229702074373e-4,Population weighted
6.451947327473947e-4,Population weighted
6.448580019923892e-4,Population weighted
6.446556729267391e-4,Population weighted
5.759765495240183e-4,Population weighted
0.0010775696949575015,Population weighted
6.19922990123504e-4,Population weighted
7.384787978372193e-4,Population weighted
4.940126669157569e-4,Population weighted
5.348171806940427e-4,Population weighted
0.0012786936552468494,Population weighted
6.575783356277639e-4,Population weighted
6.446889406631937e-4,Population weighted
6.772582661927094e-4,Population weighted
6.444159552477246e-4,Population weighted
6.638181099527861e-4,Population weighted
7.372741034835941e-4,Population weighted
1.3786588674271323e-4,Population weighted
5.715086970777974e-4,Population weighted
5.836122628951581e-4,Population weighted
7.446701365320228e-4,Population weighted
7.832788389176866e-4,Population weighted
6.650259607221506e-4,Population weighted
6.445318701382585e-4,Population weighted
6.448810037441749e-4,Population weighted
8.026102432041754e-4,Population weighted
6.443715345264362e-4,Population weighted
6.192854527748962e-4,Population weighted
5.867490231479876e-4,Population weighted
4.5238675333248064e-4,Population weighted
6.476982077302971e-4,Population weighted
6.443333107875958e-4,Population weighted
6.449756237411584e-4,Population weighted
4.5249543169609594e-4,Population weighted
6.148544199715841e-4,Population weighted
6.644355584891964e-4,Population weighted
6.443705681684065e-4,Population weighted
4.5499124500589683e-4,Population weighted
6.44234797684247e-4,Population weighted
6.64277692105102e-4,Population weighted
6.903597052572092e-4,Population weighted
5.860017363774071e-4,Population weighted
6.11997041497266e-4,Population weighted
7.82291308441371e-4,Population weighted
6.2976719005414e-4,Population weighted
3.4323335919664343e-4,Population weighted
6.897820472753712e-4,Population weighted
4.7089594607064016e-4,Population weighted
7.828125684973155e-4,Population weighted
4.204403956825103e-4,Population weighted
7.761017122707201e-4,Population weighted
6.091990284927443e-4,Population weighted
5.954846797774284e-4,Population weighted
5.371603747000251e-4,Population weighted
6.442734942765545e-4,Population weighted
5.062455750888858e-4,Population weighted
5.127554682605833e-4,Population weighted
0.001012066096228255,Population weighted
5.289068059766015e-4,Population weighted
4.5978053627854774e-4,Population weighted
7.06429452404782e-4,Population weighted
6.450918175417774e-4,Population weighted
3.492664413885258e-4,Population weighted
5.702689927497422e-4,Population weighted
5.793313287540628e-4,Population weighted
7.295446173882825e-4,Population weighted
9.778456966300553e-4,Population weighted
6.849801327758762e-4,Population weighted
6.443342776858627e-4,Population weighted
5.949214892661379e-4,Population weighted
5.264148786668628e-4,Population weighted
5.958978134167695e-4,Population weighted
2.579865322325474e-4,Population weighted
5.484036444791719e-4,Population weighted
6.415636666985904e-4,Population weighted
3.571737889873907e-4,Population weighted
3.660352530713516e-4,Population weighted
9.210118694063057e-4,Population weighted
5.880513292910457e-4,Population weighted
4.730358855855437e-4,Population weighted
6.759902336032127e-4,Population weighted
4.999612160139261e-4,Population weighted
4.8068273812705646e-4,Population weighted
3.8514145247145996e-4,Population weighted
4.8508469746591173e-4,Population weighted
4.304573484920708e-4,Population weighted
3.467830447649175e-4,Population weighted
6.966106625123219e-4,Population weighted
8.37088176614923e-4,Population weighted
5.932885922036613e-4,Population weighted
5.517783098753851e-4,Population weighted
5.313447051989512e-4,Population weighted
7.744407267273205e-4,Population weighted
5.628949109605694e-4,Population weighted
5.428642643631454e-4,Population weighted
6.028768037127799e-4,Population weighted
3.2606394361651086e-4,Population weighted
3.9386029665554296e-4,Population weighted
5.129777731502022e-4,Population weighted
2.789660193817483e-4,Population weighted
5.534455133253827e-4,Population weighted
6.655292747656869e-4,Population weighted
4.827644180743236e-4,Population weighted
6.38179377712282e-4,Population weighted
4.944513590413516e-4,Population weighted
5.55313387561144e-4,Population weighted
6.859225376852156e-4,Population weighted
6.056691411779336e-4,Population weighted
5.504270579815909e-4,Population weighted
4.4716316719810214e-4,Population weighted
4.8073551676877614e-4,Population weighted
3.909749131947053e-4,Population weighted
5.276020958685381e-4,Population weighted
5.993947549015793e-4,Population weighted
7.644324167235245e-4,Population weighted
6.056975503176789e-4,Population weighted
4.760112466447907e-4,Population weighted
4.8081780843037145e-4,Population weighted
5.281353537962195e-4,Population weighted
6.8942077575919e-4,Population weighted
6.742578966330146e-4,Population weighted
5.727078204392028e-4,Population weighted
4.893198819927016e-4,Population weighted
5.702363147070172e-4,Population weighted
3.6264315963936006e-4,Population weighted
6.452574603130448e-4,Population weighted
5.963761773579006e-4,Population weighted
5.052502414471401e-4,Population weighted
6.124430137302764e-4,Population weighted
4.906976404493705e-4,Population weighted
5.452087457958463e-4,Population weighted
6.729630341154506e-4,Population weighted
5.109118478224203e-4,Population weighted
6.435052345653183e-4,Population weighted
5.292230682824504e-4,Population weighted
2.3256837906165321e-4,Population weighted
6.775722092931615e-4,Population weighted
6.820988974196358e-4,Population weighted
3.780138890311693e-4,Population weighted
5.35711556573e-4,Population weighted
7.775852208159954e-4,Population weighted
3.6488267449350827e-4,Population weighted
6.695233095717954e-4,Population weighted
6.597390502828738e-4,Population weighted
2.1077946208230834e-4,Population weighted
4.831664820603153e-4,Population weighted
5.750146199071322e-4,Population weighted
6.569217790832741e-4,Population weighted
5.026845363909932e-4,Population weighted
5.947569292153043e-4,Population weighted
5.873131334562535e-4,Population weighted
5.820982069462584e-4,Population weighted
6.947425786611762e-4,Population weighted
8.355388336306862e-4,Population weighted
5.596232707544931e-4,Population weighted
4.578342000566381e-4,Population weighted
6.734373422748764e-4,Population weighted
5.338050959718803e-4,Population weighted
6.086086681044621e-4,Population weighted
6.576856933888783e-4,Population weighted
5.360865624433901e-4,Population weighted
3.4042092378644553e-4,Population weighted
6.884219352406603e-4,Population weighted
6.143404214632611e-4,Population weighted
5.251163864477357e-4,Population weighted
5.611838572956647e-4,Population weighted
5.236249221544698e-4,Population weighted
4.838207919378296e-4,Population weighted
4.8096235291802123e-4,Population weighted
5.69945937162093e-4,Population weighted
5.212079830142221e-4,Population weighted
6.583536664538639e-4,Population weighted
4.2079519080324187e-4,Population weighted
7.928143108248229e-4,Population weighted
6.174929361318752e-4,Population weighted
5.424587692446829e-4,Population weighted
6.062010174775706e-4,Population weighted
6.458301850557429e-4,Population weighted
6.44480827958239e-4,Population weighted
4.7828814209169415e-4,Population weighted
4.5605012422298796e-4,Population weighted
6.442782887592279e-4,Population weighted
5.233283891186374e-4,Population weighted
6.697322699424872e-4,Population weighted
6.629003734647273e-4,Population weighted
4.5858325504002386e-4,Population weighted
5.703508982356352e-4,Population weighted
4.5694532654766494e-4,Population weighted
6.9892617152601e-4,Population weighted
4.684204986325492e-4,Population weighted
5.834322755404397e-4,Population weighted
6.792863380882169e-4,Population weighted
5.915777369136082e-4,Population weighted
3.806778634874131e-4,Population weighted
5.88993355360559e-4,Population weighted
6.152022879376438e-4,Population weighted
8.298335739929384e-4,Population weighted
5.001737594230487e-4,Population weighted
6.986516544664531e-4,Population weighted
6.569476904480494e-4,Population weighted
5.495855486644202e-4,Population weighted
5.992889767767957e-4,Population weighted
3.790788493108969e-4,Population weighted
6.045967035961049e-4,Population weighted
5.53813711679232e-4,Population weighted
9.109143622959081e-4,Population weighted
6.424394932944355e-4,Population weighted
5.69857230529104e-4,Population weighted
6.539379176060755e-4,Population weighted
5.727845007910006e-4,Population weighted
6.124510489133477e-4,Population weighted
5.408770018464834e-4,Population weighted
5.7722652092678e-4,Population weighted
5.914361860268369e-4,Population weighted
5.520076758587153e-4,Population weighted
7.877325096015276e-4,Population weighted
3.5954983847236676e-4,Population weighted
9.09869154887007e-4,Population weighted
7.039955889331898e-4,Population weighted
7.707758141471498e-4,Population weighted
6.729329769672152e-4,Population weighted
4.6602380609305215e-4,Population weighted
5.252087717478521e-4,Population weighted
5.268273090032946e-4,Population weighted
6.122482258327108e-4,Population weighted
6.099939419439124e-4,Population weighted
5.6791512157242e-4,Population weighted
3.8102107652741396e-4,Population weighted
5.148424629215625e-4,Population weighted
2.2020991062362603e-4,Population weighted
5.532769485709605e-4,Population weighted
6.080553391443328e-4,Population weighted
5.513462124108942e-4,Population weighted
5.937708373358103e-4,Population weighted
6.465405436877985e-4,Population weighted
6.854413631442692e-4,Population weighted
7.35850009411394e-4,Population weighted
6.431189774477491e-4,Population weighted
7.298079025944015e-4,Population weighted
6.397507456918691e-4,Population weighted
6.670246212428481e-4,Population weighted
5.517290212739348e-4,Population weighted
6.661297867870581e-4,Population weighted
6.732694374567158e-4,Population weighted
6.573640872572789e-4,Population weighted
6.535740382608491e-4,Population weighted
6.58807230875206e-4,Population weighted
7.408022737449873e-4,Population weighted
6.029775399646199e-4,Population weighted
4.743879202235508e-4,Population weighted
5.508801579201935e-4,Population weighted
7.080146912086558e-4,Population weighted
6.994276897159598e-4,Population weighted
7.612347994601978e-4,Population weighted
5.6044165718519e-4,Population weighted
6.788540442874074e-4,Population weighted
4.2977417169336727e-4,Population weighted
6.001734456244393e-4,Population weighted
6.171631854385962e-4,Population weighted
8.619157035302679e-4,Population weighted
3.963589695684124e-4,Population weighted
7.115448111613743e-4,Population weighted
4.0920526151163315e-4,Population weighted
6.47808884715591e-4,Population weighted
6.882089911537009e-4,Population weighted
7.385442248505218e-4,Population weighted
6.566020369894651e-4,Population weighted
4.6062057048161796e-4,Population weighted
6.5050580641172e-4,Population weighted
3.986517506944093e-4,Population weighted
5.13057903768848e-4,Population weighted
6.062352705431288e-4,Population weighted
6.711450214863675e-4,Population weighted
5.165078285386609e-4,Population weighted
6.443158458124467e-4,Population weighted
5.35834566744098e-4,Population weighted
6.52576915994833e-4,Population weighted
4.2734680187814033e-4,Population weighted
5.512328191449868e-4,Population weighted
6.666525655475061e-4,Population weighted
5.348832062624716e-4,Population weighted
5.703177375455887e-4,Population weighted
3.5881325363557357e-4,Population weighted
5.628404978639897e-4,Population weighted
5.202104622914169e-4,Population weighted
5.689519924548254e-4,Population weighted
7.59631048381891e-4,Population weighted
7.565292912236859e-4,Population weighted
4.0749004657133033e-4,Population weighted
5.633752861769107e-4,Population weighted
5.589416501814297e-4,Population weighted
2.8826750690577726e-4,Population weighted
6.807567649346397e-4,Population weighted
8.234869585369936e-4,Population weighted
4.526703267760661e-4,Population weighted
6.041417213539849e-4,Population weighted
5.857405421677612e-4,Population weighted
5.643019432758613e-4,Population weighted
7.448809236476706e-4,Population weighted
2.9241239465838614e-4,Population weighted
5.587285828972284e-4,Population weighted
4.5533267832349966e-4,Population weighted
5.956687252119849e-4,Population weighted
6.655475874755597e-4,Population weighted
6.549986701772767e-4,Population weighted
4.632039702967151e-4,Population weighted
5.842750932539313e-4,Population weighted
6.413933282405968e-4,Population weighted
3.543436254055997e-4,Population weighted
7.95893747561024e-4,Population weighted
5.448698658380465e-4,Population weighted
5.695901010910725e-4,Population weighted
4.741796262054499e-4,Population weighted
5.271766706490636e-4,Population weighted
6.028731806886238e-4,Population weighted
5.860990284853069e-4,Population weighted
7.234288281593719e-4,Population weighted
5.059236668781506e-4,Population weighted
6.17067124030046e-4,Population weighted
6.362171377194482e-4,Population weighted
7.859128356321685e-4,Population weighted
0.00065189143992440315,Population weighted
5.933512092326243e-4,Population weighted
5.977714528352147e-4,Population weighted
5.644260178989016e-4,Population weighted
6.405955886334917e-4,Population weighted
6.062651910356392e-4,Population weighted
5.022364328773086e-4,Population weighted
6.06958047740952e-4,Population weighted
6.011882550423537e-4,Population weighted
6.716414868622459e-4,Population weighted
4.0846860346626225e-4,Population weighted
4.615257722233456e-4,Population weighted
6.706346905358954e-4,Population weighted
6.570211523751582e-4,Population weighted
4.094032443872924e-4,Population weighted
5.69426372371443e-4,Population weighted
5.901219001537842e-4,Population weighted
7.225929289993794e-4,Population weighted
7.705057406165995e-4,Population weighted
5.079734182635527e-4,Population weighted
5.625049761630567e-4,Population weighted
3.48055577532246e-4,Population weighted
5.692064477196867e-4,Population weighted
7.894694376715313e-4,Population weighted
5.943807610245898e-4,Population weighted
5.9490186001816e-4,Population weighted
6.50060263072815e-4,Population weighted
6.565691309354239e-4,Population weighted
7.477966012261085e-4,Population weighted
6.560679410282376e-4,Population weighted
6.199387087018142e-4,Population weighted
6.800271450868443e-4,Population weighted
6.058219211150621e-4,Population weighted
6.628007971711636e-4,Population weighted
5.686059009435993e-4,Population weighted
4.437627026976706e-4,Population weighted
5.982881411315872e-4,Population weighted
6.994040301511886e-4,Population weighted
5.298492922705052e-4,Population weighted
5.515709823510432e-4,Population weighted
8.17101253173627e-4,Population weighted
6.097737645695712e-4,Population weighted
6.064249178967678e-4,Population weighted
6.80318092356e-4,Population weighted
4.550329405271028e-4,Population weighted
6.60261489818155e-4,Population weighted
8.074520770895949e-4,Population weighted
5.637451205286569e-4,Population weighted
6.993129802485906e-4,Population weighted
5.302772315730814e-4,Population weighted
4.6460819166954366e-4,Population weighted
7.581085088330301e-4,Population weighted
6.535073120430639e-4,Population weighted
5.674857566601523e-4,Population weighted
5.876835348299933e-4,Population weighted
5.346115036022884e-4,Population weighted
6.177872332199632e-4,Population weighted
6.752453881709023e-4,Population weighted
5.680390713365325e-4,Population weighted
5.67657131833087e-4,Population weighted
5.510289032427895e-4,Population weighted
4.644028027869851e-4,Population weighted
6.550223710180169e-4,Population weighted
6.002689325582724e-4,Population weighted
3.3162735693484504e-4,Population weighted
5.054674538223996e-4,Population weighted
5.685174744963826e-4,Population weighted
6.412458100299323e-4,Population weighted
5.820795824405116e-4,Population weighted
6.670839604318216e-4,Population weighted
7.2016058964152e-4,Population weighted
4.734685290404402e-4,Population weighted
5.53451818429506e-4,Population weighted
7.633869091901126e-4,Population weighted
4.703823055345243e-4,Population weighted
6.206518960138878e-4,Population weighted
5.582332746262509e-4,Population weighted
6.550891238591776e-4,Population weighted
5.437843540870972e-4,Population weighted
7.493226854214486e-4,Population weighted
8.750185966910329e-4,Population weighted
6.039885342102172e-4,Population weighted
5.991284976309593e-4,Population weighted
5.952924788532942e-4,Population weighted
2.930814840918043e-4,Population weighted
6.629248184002678e-4,Population weighted
5.31383175355525e-4,Population weighted
4.782325780425382e-4,Population weighted
6.03752245360813e-4,Population weighted
6.937689181765094e-4,Population weighted
6.090183655798723e-4,Population weighted
6.205728933184173e-4,Population weighted
4.230002052822256e-4,Population weighted
5.930385365399229e-4,Population weighted
5.351287115636512e-4,Population weighted
6.005725197926581e-4,Population weighted
7.388046065683245e-4,Population weighted
8.179069374261489e-4,Population weighted
6.472532919428362e-4,Population weighted
6.540568933902146e-4,Population weighted
3.408751573864173e-4,Population weighted
4.998160218811075e-4,Population weighted
6.578543947377568e-4,Population weighted
7.885935870693382e-4,Population weighted
3.376422622002927e-4,Population weighted
5.179384620806076e-4,Population weighted
6.51888533452947e-4,Population weighted
6.783380519006862e-4,Population weighted
6.768542114100729e-4,Population weighted
6.498103799456006e-4,Population weighted
4.7085966101938264e-4,Population weighted
6.581361819995755e-4,Population weighted
3.5765193821509536e-4,Population weighted
4.7348972253971475e-4,Population weighted
6.216216428662432e-4,Population weighted
7.42459014059543e-4,Population weighted
6.010473065037905e-4,Population weighted
7.510101813634771e-4,Population weighted
6.032803217033394e-4,Population weighted
6.008372165274682e-4,Population weighted
7.363736454952313e-4,Population weighted
6.733610910743412e-4,Population weighted
6.635967790054374e-4,Population weighted
5.741740236442696e-4,Population weighted
5.683416939015373e-4,Population weighted
5.997916476868599e-4,Population weighted
5.216697119898233e-4,Population weighted
6.798082490547235e-4,Population weighted
7.544583848383018e-4,Population weighted
5.957747546562335e-4,Population weighted
5.285104077397926e-4,Population weighted
6.004153232596655e-4,Population weighted
7.448132766661519e-4,Population weighted
5.891023286478446e-4,Population weighted
4.55506020675706e-4,Population weighted
6.120151369317242e-4,Population weighted
5.996210170839052e-4,Population weighted
5.084684541283621e-4,Population weighted
5.61715619280239e-4,Population weighted
5.976012432902407e-4,Population weighted
8.619635718125047e-4,Population weighted
6.499579856981112e-4,Population weighted
7.699417783145544e-4,Population weighted
4.3566543103502604e-4,Population weighted
5.083902151175863e-4,Population weighted
6.712667190841906e-4,Population weighted
6.12915734209052e-4,Population weighted
5.933248854738772e-4,Population weighted
7.213074073888576e-4,Population weighted
6.521055250453707e-4,Population weighted
6.058188372884757e-4,Population weighted
4.8046462359219085e-4,Population weighted
7.517314264550438e-4,Population weighted
4.806448837861039e-4,Population weighted
6.747266805281348e-4,Population weighted
7.40705606958244e-4,Population weighted
5.291585938123087e-4,Population weighted
6.034660737055623e-4,Population weighted
5.818626831711733e-4,Population weighted
6.123500065528578e-4,Population weighted
4.803455124567702e-4,Population weighted
6.168828455466364e-4,Population weighted
6.525839007131318e-4,Population weighted
6.870081619796026e-4,Population weighted
7.430989318746094e-4,Population weighted
5.015845966096924e-4,Population weighted
6.577908460424455e-4,Population weighted
6.548394078516604e-4,Population weighted
6.509969406907488e-4,Population weighted
5.352455578545296e-4,Population weighted
4.7924322421782445e-4,Population weighted
5.200869808610437e-4,Population weighted
5.786394013193116e-4,Population weighted
0.001059067873118141,Population weighted
6.845898281234439e-4,Population weighted
5.622502926837819e-4,Population weighted
5.131600965539633e-4,Population weighted
6.615658370524091e-4,Population weighted
6.660545133552903e-4,Population weighted
7.709346193477002e-4,Population weighted
7.832247941625082e-4,Population weighted
7.215087800372352e-4,Population weighted
7.870272825344909e-4,Population weighted
7.008136572277654e-4,Population weighted
4.7465086000000374e-4,Population weighted
6.418773955617425e-4,Population weighted
6.835521280571728e-4,Population weighted
5.300375453355042e-4,Population weighted
6.087817836697713e-4,Population weighted
6.838973133290474e-4,Population weighted
3.976501702180416e-4,Population weighted
6.531898100713338e-4,Population weighted
4.512201594608836e-4,Population weighted
3.779242455730403e-4,Population weighted
4.909699756391607e-4,Population weighted
5.289945590845546e-4,Population weighted
9.119674035422175e-4,Population weighted
5.954590851820265e-4,Population weighted
6.928909875201365e-4,Population weighted
5.946996868472618e-4,Population weighted
5.320166184149629e-4,Population weighted
7.29508081238883e-4,Population weighted
6.721726925733704e-4,Population weighted
5.852746707500474e-4,Population weighted
6.132479532564027e-4,Population weighted
6.062849259846066e-4,Population weighted
6.715512041828804e-4,Population weighted
5.389906495743267e-4,Population weighted
5.065043401931478e-4,Population weighted
7.488192844784636e-4,Population weighted
5.790296483833044e-4,Population weighted
6.647738737784622e-4,Population weighted
5.047988345483652e-4,Population weighted
5.012426897886161e-4,Population weighted
4.902733804298774e-4,Population weighted
6.010039695877754e-4,Population weighted
6.615313625633765e-4,Population weighted
7.51119356353908e-4,Population weighted
5.335430915502204e-4,Population weighted
6.762127016995371e-4,Population weighted
7.001558548957858e-4,Population weighted
7.412251312112725e-4,Population weighted
4.644158542980054e-4,Population weighted
6.541047143441683e-4,Population weighted
6.836451763745061e-4,Population weighted
6.427331366449579e-4,Population weighted
6.517897898212243e-4,Population weighted
5.582373078723122e-4,Population weighted
4.5494307961753264e-4,Population weighted
5.026820776980399e-4,Population weighted
7.268377341499843e-4,Population weighted
7.833769078242341e-4,Population weighted
8.415314535526947e-4,Population weighted
8.833502937833359e-4,Population weighted
4.6008569889985547e-4,Population weighted
5.535764400380776e-4,Population weighted
7.306537845769277e-4,Population weighted
5.380451249297373e-4,Population weighted
5.234997444940813e-4,Population weighted
6.539256044207658e-4,Population weighted
6.470038148178133e-4,Population weighted
6.410258568641053e-4,Population weighted
4.838967948122643e-4,Population weighted
