fips,effect,pop
17135,-32.703192895374585,17526
17137,-49.79461825138929,20670
17139,-14.015861856572542,8092
17141,-17.07076447384827,30021
17143,-10.227832487544596,110654
17145,-21.570827782001352,13302
17147,9.157898066855097,9416
17149,16.566322523938425,9048
17151,-56.203233434148295,2525
17153,14.624344804728736,3332
17155,110.81436454920666,3393
17157,-18.041104712606895,20298
17159,-9.359379984519814,9090
17161,-23.011974834081663,85158
17163,-15.94946601484028,159199
17165,-23.057780956680205,14124
17167,0.5184648731703589,118628
17169,37.92401055769662,4361
17171,88.31885279681005,2985
17173,15.130824539596773,12367
17175,106.974706903573,3138
17177,34.21454148106871,26089
17179,10.36615598830764,79506
17181,29.028370469167037,10195
17183,51.44767046222845,45459
17185,-73.62208536589937,6711
17187,-80.15739570460485,9916
17189,18.278688755662984,8473
17191,-69.08904597057497,9224
17193,88.51463366024757,7974
17195,-25.552750299921676,32506
17197,-16.30085761048346,404656
17199,-58.4285794369094,39362
17201,15.509563324304885,169422
17203,-22.228513740346585,22215
19001,-21.363259058850346,4039
19003,-64.99032587699446,2171
19005,-28.032647342897178,7801
19007,-30.384827525979738,6958
19009,207.11981565213324,3122
19011,-16.16566459636985,14663
19013,2.4305012104005925,79905
19015,-78.76306713795366,15313
19017,-10.177475523504711,13675
19019,-73.44393853960393,11613
19021,-111.3626586376673,11615
19023,24.40468790778438,8058
19025,-18.41072796924071,5437
19027,29.020938850629534,11263
19029,7.395399612867916,7336
19031,-65.64603675538484,10414
19033,60.06144842513979,25099
19035,52.07171437166143,6561
19037,-71.2262730949785,6736
19039,-53.03591656000919,5204
19041,-37.98034025371625,9225
19043,22.589606474641613,9819
19045,-9.784182288332197,27479
19047,-51.57868126005107,9444
19049,-23.219812361567392,43771
19051,-36.859514316989305,4527
19053,37.553563101550225,4438
19055,-34.23089007059056,9809
19057,-12.78780225137772,22800
19059,12.023753006621206,9421
19061,-24.818703542460412,55465
19063,-28.727971242805566,5627
19065,-2.8301035556508367,11271
19067,4.4252701416839955,8677
19069,-71.56958728442268,5826
19071,43.540723951237986,3891
19073,-71.76848053834193,4967
19075,-2.117598891021487,6746
19077,-26.474852248045735,5816
19079,-15.077074965749006,8510
19081,-75.63026297947049,6122
19083,-23.675161401692193,9354
19085,-55.46669306264202,8110
19087,-34.930385785663105,11587
19089,-48.33399294071042,5072
19091,45.49888968833514,5269
19093,-89.04532106941741,3767
19095,-32.53644917038744,9188
19097,-74.1549397307079,10897
19099,16.627946200815174,21112
19101,-59.3627387372083,10509
19103,-31.40211456776632,90468
19105,-48.737060052520945,11983
19107,33.89735392005971,5673
19109,-34.170800080345046,8194
19111,31.44837195721391,20820
19113,-7.661445442668281,128558
19115,-4.6500644033622365,6491
19117,37.71091147942227,4683
19119,-1.1589482525243966,6230
19121,-37.08133698221209,8646
19123,30.765214627946563,12689
19125,-62.853062736622476,18545
19127,-87.90349296071604,22643
19129,-19.921113165729118,8595
19131,0.22163268654855983,5579
19133,32.63571408836307,4761
19135,57.4491362544134,4446
19137,75.36729212763147,5646
19139,-21.809394061300566,24548
19141,-47.27661940023738,7609
19143,55.30206110327558,3408
19145,-69.68055939488139,8960
19147,3.6984901023475487,4953
19149,-11.34917886699236,13730
19151,-96.64277265309977,3824
19153,-23.55298119297393,274853
19155,13.060721683389062,53934
19157,32.20701516361807,10327
19159,52.05964727558718,2505
19161,9.804832978133412,5342
19163,-26.157125003281692,101162
19165,15.27760738173869,6321
19167,-18.856438778436882,18763
19169,-12.185428501317062,59003
19171,49.32614830846869,9519
19173,32.43256743101968,3333
19175,109.05684022746163,6937
19177,82.6202385797532,4048
19179,-19.096083518406775,20487
19181,-9.863868558521062,26954
19183,-33.85861084723291,12056
19185,12.550112904521079,3301
19187,7.495011978959248,21278
19189,31.769928195500967,5904
19191,-18.604407025296666,12005
19193,-23.820532746775967,58539
19195,49.381914950576615,4240
19197,-60.63926632512135,6936
21001,-19.761703498962174,10977
21003,3.167890106524979,11800
21005,85.17819300449003,13031
21007,-0.5104560325036971,4727
21009,39.31828640854515,24768
21011,20.910494434572797,6829
21013,49.07232422466501,16630
21015,-6.01093661946868,74040
21017,33.26315083368932,11491
21019,75.35136168946953,29009
21021,21.803614678297336,16844
21023,152.92785478499997,4948
21025,158.62608936762587,8321
21027,46.26559903596633,11469
21029,31.68874058869143,46934
21031,13.011300431957991,7380
21033,-38.18034200974249,7275
21035,-26.61053472140877,22868
21037,22.419258266327205,55651
21039,44.54296845833909,2772
21041,101.68317163056992,6335
21043,47.91951507721886,16041
21045,106.02718326071478,9100
21047,-27.566499606308,43370
21049,34.054967387801895,20997
21051,4.677045534190086,13571
21053,-32.368449873495564,5834
21055,-0.3627040222667546,5233
21057,-82.79293569220178,3768
21059,13.024331990402963,56577
21061,97.23622597821237,7022
21063,30.478526268015212,4750
21065,157.9762597559893,8605
21067,21.5160516522522,197598
21069,-16.166707818307884,8415
21071,71.2685115978548,23573
21073,35.81617615409377,29908
21075,-117.20141924914071,3740
21077,149.961775146138,5018
21079,96.20295469955609,10074
21081,57.147123214862724,14357
21083,-9.710826274846227,21071
21085,-31.739662418390424,15167
21087,33.199352819311564,6472
21089,26.598947099342674,20998
21091,-98.53442842060878,4945
21093,12.475425018620086,65069
21095,66.74654491994681,17047
21097,-32.758066625677415,10859
21099,20.42856912679771,10620
21101,23.567413979228707,27485
21103,3.7897227975047514,8968
21105,-58.08459321473332,2604
21107,55.19695852685366,27213
